block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,15.300555,27541,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,19.807777,35654,10.129388,17.614473,0.003998,0.008663,
0,vector1,NA,NA,17.961666,32331,0.149275,5.651133,0.003998,0.002666,
1,cube0,16.351667,29433,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,17.268888,31084,4.265006,9.425662,0.003998,0.008663,
1,vector1,NA,NA,17.046667,30684,0.149275,5.651133,0.003998,0.002666,
2,cube0,16.046112,28883,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,17.019444,30635,4.265006,9.425662,0.003998,0.008663,
2,vector1,NA,NA,17.020555,30637,0.149275,5.651133,0.003998,0.002666,
3,cube0,14.877778,26780,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,16.983889,30571,4.265006,9.425662,0.003998,0.008663,
3,vector1,NA,NA,16.967777,30542,0.149275,5.651133,0.003998,0.002666,
4,cube0,15.261666,27471,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,19.542223,35176,10.129388,17.614473,0.003998,0.008663,
4,vector1,NA,NA,17.672777,31811,0.149275,5.651133,0.003998,0.002666,
5,cube0,15.430555,27775,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,16.961111,30530,4.265006,9.425662,0.003998,0.008663,
5,vector1,NA,NA,16.909445,30437,0.149275,5.651133,0.003998,0.002666,
6,cube0,14.855556,26740,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,16.909445,30437,4.265006,9.425662,0.003998,0.008663,
6,vector1,NA,NA,16.876667,30378,0.149275,5.651133,0.003998,0.002666,
7,cube0,15.311666,27561,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,16.876112,30377,4.265006,9.425662,0.003998,0.008663,
7,vector1,NA,NA,16.846666,30324,0.149275,5.651133,0.003998,0.002666,
8,cube0,6.817778,12272,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,16.785555,30214,0.149275,5.651133,0.003998,0.002666,
8,vector1,NA,NA,16.827223,30289,0.149275,5.651133,0.003998,0.002666,
9,cube0,7.087778,12758,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,16.811666,30261,0.149275,5.651133,0.003998,0.002666,
9,vector1,NA,NA,16.809999,30258,0.149275,5.651133,0.003998,0.002666,
10,cube0,6.930000,12474,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,16.793888,30229,0.149275,5.651133,0.003998,0.002666,
10,vector1,NA,NA,16.805000,30249,0.149275,5.651133,0.003998,0.002666,
11,cube0,7.067222,12721,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,16.788334,30219,0.149275,5.651133,0.003998,0.002666,
11,vector1,NA,NA,16.813889,30265,0.149275,5.651133,0.003998,0.002666,
12,cube0,6.823889,12283,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,16.778334,30201,0.149275,5.651133,0.003998,0.002666,
12,vector1,NA,NA,16.802221,30244,0.149275,5.651133,0.003998,0.002666,
13,cube0,6.843889,12319,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,16.767778,30182,0.149275,5.651133,0.003998,0.002666,
13,vector1,NA,NA,16.792778,30227,0.149275,5.651133,0.003998,0.002666,
14,cube0,7.410555,13339,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,16.758333,30165,0.149275,5.651133,0.003998,0.002666,
14,vector1,NA,NA,16.778889,30202,0.149275,5.651133,0.003998,0.002666,
15,cube0,7.206666,12972,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,16.743889,30139,0.149275,5.651133,0.003998,0.002666,
15,vector1,NA,NA,16.776667,30198,0.149275,5.651133,0.003998,0.002666,
16,cube0,7.207222,12973,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,16.741112,30134,0.149275,5.651133,0.003998,0.002666,
16,vector1,NA,NA,16.768333,30183,0.149275,5.651133,0.003998,0.002666,
17,cube0,7.336667,13206,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,16.718889,30094,0.149275,5.651133,0.003998,0.002666,
17,vector1,NA,NA,16.760555,30169,0.149275,5.651133,0.003998,0.002666,
18,cube0,7.054444,12698,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,16.709444,30077,0.149275,5.651133,0.003998,0.002666,
18,vector1,NA,NA,16.752777,30155,0.149275,5.651133,0.003998,0.002666,
19,cube0,7.051667,12693,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,16.701666,30063,0.149275,5.651133,0.003998,0.002666,
19,vector1,NA,NA,16.743889,30139,0.149275,5.651133,0.003998,0.002666,
