block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,15.300555,27541,2,128,11,515,11,510,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.807777,35654,2,50,350,11,357,8,3.846154,97.382919,91.131104,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.961666,32331,1,2,33,5,46,3,33.333332,90.804596,88.888885,
1,cube0,16.351667,29433,1,129,12,512,9,514,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.268888,31084,2,34,102,1,92,2,5.555555,98.477158,84.120171,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.046667,30684,1,2,34,1,31,2,33.333332,95.588234,92.957748,
2,cube0,16.046112,28883,2,128,11,513,11,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.019444,30635,2,34,99,1,99,0,5.555555,99.497490,85.106384,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.020555,30637,1,2,34,1,39,0,33.333332,98.648651,96.103897,
3,cube0,14.877778,26780,2,128,3,518,2,524,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.983889,30571,2,34,102,1,97,1,5.555555,99.004974,84.810127,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.967777,30542,1,2,19,0,24,1,33.333332,97.727272,93.617020,
4,cube0,15.261666,27471,1,129,12,508,10,517,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.542223,35176,2,50,369,0,361,1,3.846154,99.863197,93.486588,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.672777,31811,1,2,46,1,35,2,33.333332,96.428574,94.252876,
5,cube0,15.430555,27775,2,128,12,513,10,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.961111,30530,2,34,102,0,107,2,5.555555,99.052132,85.425102,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.909445,30437,1,2,41,0,42,1,33.333332,98.809525,96.551727,
6,cube0,14.855556,26740,2,128,3,521,3,520,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.909445,30437,2,34,107,1,109,0,5.555555,99.539169,86.166008,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.876667,30378,1,2,43,1,42,0,33.333332,98.837212,96.629211,
7,cube0,15.311666,27561,2,128,10,513,12,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.876112,30377,2,34,104,1,104,1,5.555555,99.047623,85.365852,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.846666,30324,1,2,42,0,42,1,33.333332,98.823532,96.590912,
8,cube0,6.817778,12272,2,64,3,1,2,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.785555,30214,1,2,51,0,48,1,33.333332,99.000000,97.087379,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.827223,30289,1,2,40,2,43,0,33.333332,97.647057,95.454544,
9,cube0,7.087778,12758,1,65,3,0,2,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.811666,30261,1,2,50,0,49,1,33.333332,99.000000,97.087379,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.809999,30258,1,2,47,1,49,0,33.333332,98.969070,97.000000,
10,cube0,6.930000,12474,2,64,4,0,1,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.793888,30229,1,2,45,4,45,5,33.333332,90.909088,89.215683,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.805000,30249,1,2,42,0,40,1,33.333332,98.795181,96.511627,
11,cube0,7.067222,12721,2,64,2,0,3,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.788334,30219,1,2,45,1,52,0,33.333332,98.979591,97.029701,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.813889,30265,1,2,48,1,43,0,33.333332,98.913040,96.842102,
12,cube0,6.823889,12283,1,65,2,0,3,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
