block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,57.776112,103997,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.709442,121877,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.334999,119403,
1,cube0,60.715557,109288,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.233330,122820,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.668892,120004,
2,cube0,61.521667,110739,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.668335,123603,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.150002,120870,
3,cube0,60.866112,109559,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.037781,124268,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.860001,120348,
4,cube0,61.483334,110670,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.606667,121692,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.269447,119285,
5,cube0,58.442223,105196,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.738888,112930,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.743889,112939,
6,cube0,57.867222,104161,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.619446,121715,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.305000,119349,
7,cube0,59.206665,106572,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.074448,122534,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.481667,119667,
8,cube0,60.557777,109004,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.526108,123347,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.992226,120586,
9,cube0,60.067223,108121,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.818336,123873,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.787224,120217,
10,cube0,60.534443,108962,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.535004,121563,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.279999,119304,
11,cube0,58.156666,104682,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.593887,112669,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.619999,112716,
12,cube0,58.358334,105045,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.536110,121565,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.307220,119353,
13,cube0,61.052223,109894,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.072777,122531,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.602219,119884,
14,cube0,60.809444,109457,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.434998,123183,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.815002,120267,
15,cube0,60.621113,109118,42.526432,21.263216,170.105728,25.515860,0.000000,42.526432,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.878334,123981,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.846107,120323,
16,cube0,50.223888,90403,34.021145,17.010572,136.084579,20.412687,0.000000,34.021145,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.566113,112619,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.541111,112574,
17,cube0,49.566113,89219,34.021145,17.010572,136.084579,20.412687,0.000000,34.021145,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.775558,121996,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.326111,119387,
18,cube0,52.782223,95008,34.021145,17.010572,136.084579,20.412687,0.000000,34.021145,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.863335,123954,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.708336,120075,
19,cube0,49.335556,88804,34.021145,17.010572,136.084579,20.412687,0.000000,34.021145,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.526112,112547,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.519444,112535,
