block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,31.618889,56914,0.148651,0.143862,0.056045,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,39.431667,70977,0.074643,0.039048,0.010595,0.025000,0.000000,0.071918,0.009392,0.139339,
0,vector1,NA,NA,NA,NA,NA,NA,37.712776,67883,0.049762,0.026032,0.007063,0.016667,0.000000,0.063214,0.003929,0.109656,
1,cube0,31.350000,56430,0.152500,0.147024,0.057262,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,33.353889,60037,0.074643,0.039048,0.010595,0.025000,0.000000,0.056415,0.000000,0.139272,
1,vector1,NA,NA,NA,NA,NA,NA,33.321667,59979,0.049762,0.026032,0.007063,0.016667,0.000000,0.054206,0.000000,0.109669,
2,cube0,31.986666,57576,0.151892,0.150516,0.055701,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,39.389999,70902,0.074643,0.039048,0.010595,0.025000,0.000000,0.077288,0.008624,0.139299,
2,vector1,NA,NA,NA,NA,NA,NA,37.759445,67967,0.049762,0.026032,0.007063,0.016667,0.000000,0.058757,0.005146,0.109683,
3,cube0,31.987223,57577,0.155278,0.150450,0.052553,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,33.333332,60000,0.074643,0.039048,0.010595,0.025000,0.000000,0.041243,0.000000,0.139259,
3,vector1,NA,NA,NA,NA,NA,NA,33.271111,59888,0.049762,0.026032,0.007063,0.016667,0.000000,0.034590,0.000000,0.109669,
4,cube0,31.042778,55877,0.183399,0.175860,0.062063,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,39.158890,70486,0.074643,0.039048,0.010595,0.025000,0.000000,0.084471,0.008611,0.139312,
4,vector1,NA,NA,NA,NA,NA,NA,37.447224,67405,0.049762,0.026032,0.007063,0.016667,0.000000,0.080278,0.004841,0.109656,
5,cube0,31.173889,56113,0.157566,0.149669,0.062183,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,33.269444,59885,0.074643,0.039048,0.010595,0.025000,0.000000,0.047275,0.000000,0.139272,
5,vector1,NA,NA,NA,NA,NA,NA,33.232224,59818,0.049762,0.026032,0.007063,0.016667,0.000000,0.047050,0.000000,0.109630,
6,cube0,31.542223,56776,0.144881,0.138651,0.052434,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,38.994446,70190,0.074643,0.039048,0.010595,0.025000,0.000000,0.066918,0.008624,0.139286,
6,vector1,NA,NA,NA,NA,NA,NA,37.401669,67323,0.049762,0.026032,0.007063,0.016667,0.000000,0.059352,0.004590,0.109709,
7,cube0,31.713888,57085,0.146257,0.142116,0.054590,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,33.239445,59831,0.074643,0.039048,0.010595,0.025000,0.000000,0.039339,0.000000,0.139286,
7,vector1,NA,NA,NA,NA,NA,NA,33.178890,59722,0.049762,0.026032,0.007063,0.016667,0.000000,0.033135,0.000000,0.109643,
8,cube0,24.332777,43799,0.094881,0.100053,0.062222,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,39.662777,71393,0.049762,0.026032,0.007063,0.016667,0.000000,0.068188,0.008280,0.139339,
8,vector1,NA,NA,NA,NA,NA,NA,37.814445,68066,0.033175,0.017354,0.004709,0.011111,0.000000,0.058413,0.005648,0.109683,
9,cube0,24.317223,43771,0.094511,0.098690,0.060238,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,33.157776,59684,0.049762,0.026032,0.007063,0.016667,0.000000,0.033968,0.000000,0.139272,
9,vector1,NA,NA,NA,NA,NA,NA,33.128334,59631,0.033175,0.017354,0.004709,0.011111,0.000000,0.028280,0.000000,0.109669,
10,cube0,24.511110,44120,0.091772,0.096085,0.060384,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,33.144444,59660,0.049762,0.026032,0.007063,0.016667,0.000000,0.035794,0.000000,0.139246,
10,vector1,NA,NA,NA,NA,NA,NA,33.113888,59605,0.033175,0.017354,0.004709,0.011111,0.000000,0.031534,0.000000,0.109643,
11,cube0,24.380556,43885,0.093519,0.099034,0.058254,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,39.689445,71441,0.049762,0.026032,0.007063,0.016667,0.000000,0.069537,0.008095,0.139339,
11,vector1,NA,NA,NA,NA,NA,NA,37.843887,68119,0.033175,0.017354,0.004709,0.011111,0.000000,0.064233,0.005476,0.109709,
12,cube0,24.403334,43926,0.114987,0.123108,0.057632,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,33.123890,59623,0.049762,0.026032,0.007063,0.016667,0.000000,0.039206,0.000000,0.139272,
12,vector1,NA,NA,NA,NA,NA,NA,33.102222,59584,0.033175,0.017354,0.004709,0.011111,0.000000,0.035344,0.000000,0.109669,
13,cube0,25.064444,45116,0.091019,0.094537,0.059352,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,33.102779,59585,0.049762,0.026032,0.007063,0.016667,0.000000,0.042870,0.000000,0.139272,
13,vector1,NA,NA,NA,NA,NA,NA,33.085556,59554,0.033175,0.017354,0.004709,0.011111,0.000000,0.035794,0.000000,0.109669,
14,cube0,24.721666,44499,0.108201,0.114603,0.059643,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,39.568333,71223,0.049762,0.026032,0.007063,0.016667,0.000000,0.079603,0.007963,0.139299,
14,vector1,NA,NA,NA,NA,NA,NA,37.773335,67992,0.033175,0.017354,0.004709,0.011111,0.000000,0.051389,0.003823,0.109709,
15,cube0,25.801111,46442,0.096045,0.098452,0.058056,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,33.096111,59573,0.049762,0.026032,0.007063,0.016667,0.000000,0.045635,0.000000,0.139299,
15,vector1,NA,NA,NA,NA,NA,NA,33.071667,59529,0.033175,0.017354,0.004709,0.011111,0.000000,0.038651,0.000000,0.109643,
16,cube0,25.526112,45947,0.095146,0.102249,0.056164,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,33.071667,59529,0.049762,0.026032,0.007063,0.016667,0.000000,0.053479,0.000000,0.139299,
16,vector1,NA,NA,NA,NA,NA,NA,33.068333,59523,0.033175,0.017354,0.004709,0.011111,0.000000,0.036825,0.000000,0.109669,
17,cube0,25.782223,46408,0.099762,0.106614,0.056905,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,39.674999,71415,0.049762,0.026032,0.007063,0.016667,0.000000,0.064325,0.008201,0.139325,
17,vector1,NA,NA,NA,NA,NA,NA,37.947224,68305,0.033175,0.017354,0.004709,0.011111,0.000000,0.052407,0.005198,0.109709,
18,cube0,25.890556,46603,0.098122,0.105053,0.052487,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,33.060001,59508,0.049762,0.026032,0.007063,0.016667,0.000000,0.036045,0.000000,0.139299,
18,vector1,NA,NA,NA,NA,NA,NA,33.063332,59514,0.033175,0.017354,0.004709,0.011111,0.000000,0.031230,0.000000,0.109656,
19,cube0,25.783333,46410,0.092090,0.098730,0.053439,0.000939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,33.047779,59486,0.049762,0.026032,0.007063,0.016667,0.000000,0.033757,0.000000,0.139167,
19,vector1,NA,NA,NA,NA,NA,NA,33.038334,59469,0.033175,0.017354,0.004709,0.011111,0.000000,0.028611,0.000000,0.109577,
