block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,31.618889,56914,18.692406,9.657837,9.315321,17.984915,54,0.067791,30,0.131389,18,0.020780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.658272,35.000000,0.394175,0.000000,0.000000,768.000000,8.240658,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.431667,70977,1.648009,11.915075,12.091948,1.667661,50,0.175635,11,0.037116,538.375000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.414467,73.375000,0.882232,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.712776,67883,1.106159,7.945256,8.110898,1.125812,34,0.158228,8,0.025317,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.610495,49.250000,0.592162,
1,cube0,31.350000,56430,18.692406,9.657837,9.315321,17.984915,54,0.067328,30,0.135159,18,0.041415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.658272,35.000000,0.394175,0.000000,0.000000,768.000000,8.240658,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.353889,60037,1.108967,9.758907,9.888052,1.128619,38,0.201839,8,0.024140,440.250000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.434658,49.375000,0.593665,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.321667,59979,0.746798,6.507810,6.642570,0.766450,26,0.147540,6,0.016653,295.750000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.957289,33.250000,0.399785,
2,cube0,31.986666,57576,18.692406,9.657837,9.315321,17.984915,54,0.068148,30,0.134630,18,0.060992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.658272,35.000000,0.394175,0.000000,0.000000,768.000000,8.240658,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.389999,70902,1.648009,11.915075,12.097564,1.667661,50,0.189735,11,0.037394,538.625000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.414467,73.375000,0.882232,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.759445,67967,1.106159,7.945256,8.110898,1.125812,34,0.156759,8,0.027063,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.610495,49.250000,0.592162,
3,cube0,31.987223,57577,18.692406,9.657837,9.315321,17.984915,54,0.067963,30,0.138016,18,0.069775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.658272,35.000000,0.394175,0.000000,0.000000,768.000000,8.240658,NA,NA,NA,NA,
