block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,42.792778,77027,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,51.375000,92475,73.892372,72.310608,0.001381,0.166792,
0,vector1,NA,NA,51.310555,92359,73.892372,72.310608,0.001381,0.166792,
1,cube0,42.727779,76910,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,44.963890,80935,39.813694,38.435169,0.001381,0.157956,
1,vector1,NA,NA,44.923889,80863,15.477457,16.414146,0.001381,0.149119,
2,cube0,42.776112,76997,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,51.130001,92034,61.724258,61.865646,0.001381,0.162374,
2,vector1,NA,NA,51.178333,92121,49.556141,50.855133,0.001381,0.157956,
3,cube0,42.704445,76868,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,44.916111,80849,51.981812,49.445683,0.001381,0.162374,
3,vector1,NA,NA,44.832779,80699,39.813694,38.435169,0.001381,0.157956,
4,cube0,42.669998,76806,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,50.951668,91713,49.556141,50.855133,0.001381,0.157956,
4,vector1,NA,NA,51.018333,91833,25.219906,28.834110,0.001381,0.149119,
5,cube0,42.657776,76784,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,44.766666,80580,64.149925,59.890648,0.001381,0.166792,
5,vector1,NA,NA,44.830002,80694,64.149925,59.890648,0.001381,0.166792,
6,cube0,42.735001,76923,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,51.016109,91829,43.472080,44.784332,0.001381,0.155747,
6,vector1,NA,NA,51.081112,91946,13.051786,17.258049,0.001381,0.144701,
7,cube0,42.480556,76465,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,44.639999,80352,58.065868,54.950939,0.001381,0.164583,
7,vector1,NA,NA,44.659443,80387,51.981812,49.445683,0.001381,0.162374,
8,cube0,42.820000,77076,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,51.045555,91882,55.640202,56.360390,0.001381,0.160165,
8,vector1,NA,NA,51.115555,92008,37.388023,39.844624,0.001381,0.153537,
9,cube0,42.355556,76240,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,44.491665,80085,45.897751,43.940426,0.001381,0.160165,
9,vector1,NA,NA,44.532223,80158,27.645575,27.424658,0.001381,0.153537,
10,cube0,42.603333,76686,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,51.044445,91880,67.808319,67.370903,0.001381,0.164583,
10,vector1,NA,NA,51.062778,91913,61.724258,61.865646,0.001381,0.162374,
11,cube0,42.352779,76235,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,44.505001,80109,33.729633,32.364368,0.001381,0.155747,
11,vector1,NA,NA,44.377777,79880,3.309339,4.838087,0.001381,0.144701,
12,cube0,42.722221,76900,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,51.014999,91827,73.892372,72.310608,0.001381,0.166792,
12,vector1,NA,NA,51.085556,91954,73.892372,72.310608,0.001381,0.166792,
13,cube0,42.423332,76362,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,44.576668,80238,39.813694,38.435169,0.001381,0.157956,
13,vector1,NA,NA,44.482224,80068,15.477457,16.414146,0.001381,0.149119,
14,cube0,42.675556,76816,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,50.947777,91706,61.724258,61.865646,0.001381,0.162374,
14,vector1,NA,NA,51.005001,91809,49.556141,50.855133,0.001381,0.157956,
15,cube0,42.169445,75905,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,44.267223,79681,51.981812,49.445683,0.001381,0.162374,
15,vector1,NA,NA,44.205002,79569,39.813694,38.435169,0.001381,0.157956,
16,cube0,42.040554,75673,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,41.978889,75562,36.566208,34.295181,0.001381,0.157956,
16,vector1,NA,NA,41.992779,75587,12.229975,12.274158,0.001381,0.149119,
17,cube0,42.048332,75687,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,41.992779,75587,60.902447,55.750660,0.001381,0.166792,
17,vector1,NA,NA,42.023335,75642,60.902447,55.750660,0.001381,0.166792,
18,cube0,41.970001,75546,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,41.933887,75481,30.482151,28.224377,0.001381,0.155747,
18,vector1,NA,NA,41.929443,75473,0.061857,0.698098,0.001381,0.144701,
19,cube0,41.993889,75589,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,41.926666,75468,6.145916,6.203354,0.000276,0.145805,
19,vector1,NA,NA,41.959446,75527,0.061857,0.698098,0.000276,0.143596,
