block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,19.733889,35521,1.802222,0.062146,1.708889,0.058927,6.351666,0.219023,0.745556,0.025709,43.490963,7.427778,0.256130,49.302895,0.000000,7.511667,0.259023,0.262222,0.912222,3.650000,0.000000,0.000000,0.205556,0.119444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.887222,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.254999,45459,6.723333,0.231839,2.819444,0.097222,87.014557,0.635000,0.021897,6.195129,0.014436,5.026111,0.173314,0.534444,1.412778,0.000000,0.000000,0.000000,1.873333,0.421667,0.921111,NA,10.575556,4.601111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.257778,45464,4.460556,0.153812,2.752778,0.094923,44.604240,0.398889,0.013755,6.574774,0.019264,4.457778,0.153716,0.362222,0.948889,0.000000,0.000000,0.000000,0.998333,0.938333,1.523333,NA,8.611111,7.338889,
1,cube0,23.392778,42107,1.802222,0.062146,1.735556,0.059847,5.915000,0.203966,2.017222,0.069559,16.074049,7.037222,0.242663,52.039127,0.000000,10.186111,0.351245,0.268333,0.935000,2.646667,0.000000,0.000000,0.205556,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.865000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.206667,45372,6.723333,0.231839,4.137222,0.142663,59.298901,0.601111,0.020728,7.337651,0.014031,6.432778,0.221820,0.542778,1.434444,0.000000,0.000000,0.000000,2.182222,2.095000,2.092778,NA,9.495000,1.159444,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.228333,45411,4.460556,0.153812,2.125556,0.073295,57.766342,0.435000,0.015000,6.303020,0.018425,6.858889,0.236513,0.370556,0.970556,0.000000,0.000000,0.000000,0.971667,3.311667,1.177778,NA,7.932222,3.778889,
2,cube0,24.008333,43215,1.802222,0.062146,1.730000,0.059655,5.931111,0.204521,1.532222,0.052835,21.162025,7.067778,0.243716,51.814159,0.000000,11.558333,0.398563,0.274444,0.956667,2.638889,0.000000,0.000000,0.210000,0.110000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.176111,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.176666,45318,6.723333,0.231839,3.624444,0.124981,67.688370,0.588889,0.020307,7.287512,0.013750,7.676111,0.264693,0.545556,1.456667,0.000000,0.000000,0.000000,2.515556,3.538333,1.145555,NA,8.367222,0.512222,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.203888,45367,4.460556,0.153812,1.867778,0.064406,65.738846,0.411111,0.014176,5.509403,0.018227,6.873333,0.237011,0.372222,0.993333,0.000000,0.000000,0.000000,1.003889,3.970000,1.105556,NA,8.285000,3.627222,
3,cube0,22.340555,40213,1.802222,0.062146,1.722778,0.059406,5.816111,0.200556,1.857222,0.064042,17.458830,6.943333,0.239425,52.742817,0.000000,11.955000,0.412241,0.278889,0.978889,3.057222,0.000000,0.000000,0.205556,0.141667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.593889,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.152779,45275,6.723333,0.231839,3.126667,0.107816,78.464622,0.592222,0.020421,7.447785,0.013415,5.217222,0.179904,0.553333,1.475556,0.000000,0.000000,0.000000,2.303889,0.335556,0.770000,NA,12.132222,2.229445,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.163889,45295,4.460556,0.153812,2.368333,0.081667,51.844715,0.403333,0.013908,6.797885,0.017756,4.383889,0.151169,0.380000,1.012222,0.000000,0.000000,0.000000,1.110556,0.478889,1.258333,NA,11.672778,4.860000,
4,cube0,21.625555,38926,1.802222,0.062146,1.713333,0.059080,6.813334,0.234943,1.333333,0.045977,24.318695,7.933333,0.273563,46.161045,0.000000,11.597777,0.399923,0.283333,1.001111,3.429445,0.000000,0.000000,0.205556,0.153889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.614445,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.114445,45206,6.723333,0.231839,3.450556,0.118985,71.099487,0.592222,0.020421,7.447785,0.012750,5.358333,0.184770,0.555556,1.497778,0.000000,0.000000,0.000000,2.008889,0.769444,1.297778,NA,10.545000,3.102222,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.140556,45253,4.460556,0.153812,2.504444,0.086360,49.027069,0.434444,0.014981,6.311080,0.017446,4.735556,0.163295,0.385000,1.032778,0.000000,0.000000,0.000000,0.893333,0.627778,1.410556,NA,9.441667,5.799445,
5,cube0,22.285000,40113,1.802222,0.062146,1.717778,0.059234,6.319445,0.217912,2.140556,0.073812,15.147902,7.426111,0.256073,49.313957,0.000000,11.841111,0.408314,0.287778,1.023333,2.699445,0.000000,0.000000,0.205556,0.117778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.698889,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.087223,45157,6.723333,0.231839,3.932778,0.135613,62.381535,0.576667,0.019885,6.821803,0.013119,5.392222,0.185939,0.560556,1.518333,0.000000,0.000000,0.000000,2.019444,0.975000,1.750556,NA,9.940556,2.921111,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.108889,45196,4.460556,0.153812,2.241667,0.077299,54.774235,0.407222,0.014042,6.440229,0.017255,4.422222,0.152490,0.387222,1.055000,0.000000,0.000000,0.000000,0.982778,0.425000,1.447222,NA,10.738889,5.527222,
6,cube0,22.327223,40189,1.802222,0.062146,1.705000,0.058793,5.877778,0.202682,1.528333,0.052701,21.215876,6.983333,0.240805,52.440708,0.000000,12.555000,0.432931,0.292222,1.045556,2.932778,0.000000,0.000000,0.210000,0.136667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.703889,NA,NA,
