block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,19.733889,35521,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,25.254999,45459,36.257751,28.944443,0.003047,0.002031,
0,vector1,NA,NA,25.257778,45464,18.185757,16.625584,0.003047,0.002031,
1,cube0,23.392778,42107,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,25.206667,45372,36.257751,28.944443,0.003047,0.002031,
1,vector1,NA,NA,25.228333,45411,18.185757,16.625584,0.003047,0.002031,
2,cube0,24.008333,43215,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,25.176666,45318,36.257751,28.944443,0.003047,0.002031,
2,vector1,NA,NA,25.203888,45367,18.185757,16.625584,0.003047,0.002031,
3,cube0,22.340555,40213,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,25.152779,45275,36.257751,28.944443,0.003047,0.002031,
3,vector1,NA,NA,25.163889,45295,18.185757,16.625584,0.003047,0.002031,
4,cube0,21.625555,38926,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,25.114445,45206,36.257751,28.944443,0.003047,0.002031,
4,vector1,NA,NA,25.140556,45253,18.185757,16.625584,0.003047,0.002031,
5,cube0,22.285000,40113,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,25.087223,45157,36.257751,28.944443,0.003047,0.002031,
5,vector1,NA,NA,25.108889,45196,18.185757,16.625584,0.003047,0.002031,
6,cube0,22.327223,40189,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,25.072222,45130,36.257751,28.944443,0.003047,0.002031,
6,vector1,NA,NA,25.064444,45116,18.185757,16.625584,0.003047,0.002031,
7,cube0,23.350555,42031,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,25.067778,45122,36.257751,28.944443,0.003047,0.002031,
7,vector1,NA,NA,25.028889,45052,18.185757,16.625584,0.003047,0.002031,
8,cube0,21.445000,38601,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,25.028334,45051,36.257751,28.944443,0.003047,0.002031,
8,vector1,NA,NA,25.012777,45023,18.185757,16.625584,0.003047,0.002031,
9,cube0,21.525555,38746,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,25.013334,45024,36.257751,28.944443,0.003047,0.002031,
9,vector1,NA,NA,24.986111,44975,18.185757,16.625584,0.003047,0.002031,
10,cube0,22.751667,40953,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,24.983889,44971,36.257751,28.944443,0.003047,0.002031,
10,vector1,NA,NA,24.974445,44954,18.185757,16.625584,0.003047,0.002031,
11,cube0,22.396667,40314,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,24.971666,44949,36.257751,28.944443,0.003047,0.002031,
11,vector1,NA,NA,24.968334,44943,18.185757,16.625584,0.003047,0.002031,
12,cube0,21.496666,38694,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,24.955555,44920,36.257751,28.944443,0.003047,0.002031,
12,vector1,NA,NA,24.955000,44919,18.185757,16.625584,0.003047,0.002031,
13,cube0,22.676111,40817,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,24.939444,44891,36.257751,28.944443,0.003047,0.002031,
13,vector1,NA,NA,24.952778,44915,18.185757,16.625584,0.003047,0.002031,
14,cube0,22.605000,40689,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,24.938334,44889,36.257751,28.944443,0.003047,0.002031,
14,vector1,NA,NA,24.966110,44939,18.185757,16.625584,0.003047,0.002031,
15,cube0,22.731112,40916,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,24.929445,44873,36.257751,28.944443,0.003047,0.002031,
15,vector1,NA,NA,24.951111,44912,18.185757,16.625584,0.003047,0.002031,
16,cube0,23.659445,42587,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,24.917778,44852,36.257751,28.944443,0.003047,0.002031,
16,vector1,NA,NA,24.932777,44879,18.185757,16.625584,0.003047,0.002031,
17,cube0,23.728333,42711,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,24.895000,44811,36.257751,28.944443,0.003047,0.002031,
17,vector1,NA,NA,24.924999,44865,18.185757,16.625584,0.003047,0.002031,
18,cube0,24.060556,43309,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,24.888889,44800,36.257751,28.944443,0.003047,0.002031,
18,vector1,NA,NA,24.908890,44836,18.185757,16.625584,0.003047,0.002031,
19,cube0,24.729445,44513,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,24.874445,44774,36.257751,28.944443,0.003047,0.002031,
19,vector1,NA,NA,24.916666,44850,18.185757,16.625584,0.003047,0.002031,
