block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,11.059444,19907,0.217593,0.157994,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,15.987778,28778,0.014938,0.005154,0.003302,0.006481,0.000000,0.055185,0.003827,0.070802,
0,vector1,NA,NA,NA,NA,NA,NA,16.053888,28897,0.001944,0.000031,0.001914,0.000000,0.000000,0.044043,0.001173,0.005679,
1,cube0,11.115556,20008,0.223858,0.157932,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,11.276111,20297,0.012994,0.005123,0.001389,0.006481,0.000000,0.012377,0.003827,0.065216,
1,vector1,NA,NA,NA,NA,NA,NA,11.305555,20350,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
2,cube0,10.988889,19780,0.224537,0.164630,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,11.147223,20065,0.012994,0.005123,0.001389,0.006481,0.000000,0.013241,0.003827,0.065401,
2,vector1,NA,NA,NA,NA,NA,NA,11.207778,20174,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000463,
3,cube0,10.997222,19795,0.215833,0.157438,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,11.146667,20064,0.012994,0.005123,0.001389,0.006481,0.000000,0.012901,0.003827,0.065340,
3,vector1,NA,NA,NA,NA,NA,NA,11.645555,20962,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
4,cube0,11.032222,19858,0.211420,0.152531,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,15.881111,28586,0.014938,0.005154,0.003302,0.006481,0.000000,0.054568,0.003735,0.070802,
4,vector1,NA,NA,NA,NA,NA,NA,15.953333,28716,0.001944,0.000031,0.001914,0.000000,0.000000,0.046111,0.001235,0.005679,
5,cube0,10.952778,19715,0.239444,0.196883,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,11.137777,20048,0.012994,0.005123,0.001389,0.006481,0.000000,0.012870,0.003735,0.065401,
5,vector1,NA,NA,NA,NA,NA,NA,11.180555,20125,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000463,
6,cube0,10.941667,19695,0.228549,0.180988,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,11.155556,20080,0.012994,0.005123,0.001389,0.006481,0.000000,0.012407,0.003827,0.065401,
6,vector1,NA,NA,NA,NA,NA,NA,11.186666,20136,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
7,cube0,10.943889,19699,0.226543,0.175741,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,11.075556,19936,0.012994,0.005123,0.001389,0.006481,0.000000,0.012932,0.003827,0.065340,
7,vector1,NA,NA,NA,NA,NA,NA,11.100000,19980,0.000000,0.000000,0.000000,0.000000,0.000000,0.001481,0.001173,0.000278,
