block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,11.059444,19907,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.987778,28778,0.334167,0.010710,0.000000,0.000000,0.000000,0.032963,47584,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.053888,28897,0.232623,0.003704,0.000000,0.000000,0.000000,0.021883,27840,
1,cube0,11.115556,20008,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.276111,20297,0.120401,0.009722,0.000000,0.000000,0.000000,0.022068,26912,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.305555,20350,0.018858,0.001235,0.000000,0.000000,0.000000,0.017593,7168,
2,cube0,10.988889,19780,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.147223,20065,0.120401,0.009722,0.000000,0.000000,0.000000,0.022068,26912,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.207778,20174,0.018858,0.001235,0.000000,0.000000,0.000000,0.017593,7168,
3,cube0,10.997222,19795,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.146667,20064,0.120401,0.009722,0.000000,0.000000,0.000000,0.022068,26912,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.645555,20962,0.018858,0.001235,0.000000,0.000000,0.000000,0.017593,7168,
4,cube0,11.032222,19858,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.881111,28586,0.334043,0.010710,0.000000,0.000000,0.000000,0.032963,47584,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.953333,28716,0.232623,0.003704,0.000000,0.000000,0.000000,0.021883,27840,
5,cube0,10.952778,19715,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.137777,20048,0.120278,0.009722,0.000000,0.000000,0.000000,0.022068,26912,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.180555,20125,0.018858,0.001235,0.000000,0.000000,0.000000,0.017593,7168,
6,cube0,10.941667,19695,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.155556,20080,0.120401,0.009722,0.000000,0.000000,0.000000,0.022068,26912,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.186666,20136,0.018858,0.001235,0.000000,0.000000,0.000000,0.017593,7168,
7,cube0,10.943889,19699,0.067191,0.067191,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.075556,19936,0.120401,0.009722,0.000000,0.000000,0.000000,0.022068,26912,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.100000,19980,0.018858,0.001235,0.000000,0.000000,0.000000,0.017593,7168,
