block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,99.332222,178798,24.368334,0.219535,18.550556,0.167122,14.031667,0.126411,0.001111,0.000010,5578.994629,39.427776,0.355205,123.841949,0.000000,30.694445,0.276527,1.033333,5.936111,28.570000,0.000000,0.000000,0.000000,0.145000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.792778,6.847778,48.291668,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.903893,183427,58.706112,0.528884,24.077223,0.216912,83.020424,1.081111,0.009740,63.512943,0.000000,32.638889,0.294044,3.158333,10.967222,33.595001,0.000000,0.000000,0.000000,0.216111,35.244446,NA,NA,NA,1.839444,5.447778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.843330,183318,44.692780,0.402638,19.822222,0.178579,76.015961,1.028889,0.009269,66.736603,0.000000,28.923889,0.260576,2.846667,9.317778,28.088888,0.000000,0.000000,0.000000,0.205000,27.213888,NA,NA,NA,14.697222,11.549444,
1,cube0,99.426666,178968,24.332222,0.219209,18.549999,0.167117,15.591111,0.140460,0.001111,0.000010,5578.994629,38.368332,0.345661,127.261536,0.000000,30.233889,0.272377,1.043333,5.993889,28.173889,0.000000,0.000000,0.000000,0.140556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.508889,9.089444,48.339443,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.913330,183444,58.786667,0.529610,25.728333,0.231787,77.692612,1.325556,0.011942,74.823067,0.000000,32.448334,0.292327,3.170556,11.011111,34.753334,0.000000,0.000000,0.000000,0.230556,35.419998,NA,NA,NA,3.477222,2.239444,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.928886,183472,44.773335,0.403363,19.598888,0.176567,76.882187,1.342778,0.012097,73.863396,0.000000,30.809999,0.277568,2.855556,9.362778,27.530556,0.000000,0.000000,0.000000,0.218333,26.736666,NA,NA,NA,13.304444,10.693889,
2,cube0,99.673889,179413,24.356112,0.219424,18.550556,0.167122,14.870000,0.133964,0.001111,0.000010,5578.994629,39.485001,0.355721,123.662468,0.000000,32.838890,0.295846,1.049444,5.987778,29.008888,0.000000,0.000000,0.000000,0.160000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.306667,18.615555,35.177776,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.056664,180102,57.200001,0.515315,24.964445,0.224905,78.847481,0.925000,0.008333,65.983948,0.000000,33.268890,0.299720,3.155555,10.990556,33.648888,0.000000,0.000000,0.000000,0.216111,36.796112,NA,NA,NA,2.785556,2.988889,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.050003,180090,43.186668,0.389069,18.825556,0.169600,78.419350,0.933333,0.008408,65.394814,0.000000,29.412777,0.264980,2.841111,9.342778,27.500555,0.000000,0.000000,0.000000,0.191111,26.052778,NA,NA,NA,20.691111,3.279444,
3,cube0,99.587219,179257,24.377777,0.219620,18.527222,0.166912,15.844444,0.142743,0.001111,0.000010,5578.994629,39.246113,0.353569,124.415199,0.000000,30.549444,0.275220,1.060556,5.996111,30.537222,0.000000,0.000000,0.000000,0.153889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.500556,18.134445,24.382778,NA,NA,
