block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,99.332222,178798,8193,2048,3324,2304,3335,2306,80.001953,59.091312,69.046951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.903893,183427,49,96,8391,1,8382,0,33.793102,99.994041,99.426682,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.843330,183318,33,112,6259,3,6382,2,22.758621,99.960464,99.085297,
1,cube0,99.426666,178968,8193,2048,3523,2367,3521,2370,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.913330,183444,33,176,8431,2,8341,0,15.789474,99.988075,98.951897,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.928886,183472,49,160,6312,0,6333,1,23.444977,99.992096,98.747566,
2,cube0,99.673889,179413,8193,2048,3266,2372,3266,2365,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.056664,180102,33,96,8261,1,8255,1,25.581396,99.987892,99.411308,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.050003,180090,33,96,6191,1,6198,0,25.581396,99.991928,99.225174,
3,cube0,99.587219,179257,8193,2048,2511,3145,2485,3128,80.001953,44.334015,61.315666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.451668,195213,108,85,7744,0,7732,2,55.958549,99.987076,99.444832,
