block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,24.456667,44022,1.802222,0.058136,1.714444,0.055305,6.067778,0.195735,2.295556,0.074050,14.125089,7.198889,0.232222,50.870480,0.000000,13.122778,0.423315,0.262222,0.912222,3.264444,0.000000,0.000000,0.210556,0.146667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.763889,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.059444,48707,6.730000,0.217097,2.998889,0.096738,81.807869,0.591111,0.019068,6.655105,0.012459,8.165556,0.263405,0.533333,1.413333,0.000000,0.000000,0.000000,2.104445,0.430556,0.910556,NA,12.130555,3.836111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.009445,48617,4.460556,0.143889,3.403333,0.109785,36.078033,0.377778,0.012186,6.942188,0.016594,7.789444,0.251272,0.361111,0.949444,0.000000,0.000000,0.000000,1.093333,2.123333,2.138333,NA,7.878889,6.463889,
1,cube0,26.069445,46925,1.802222,0.058136,1.720556,0.055502,6.315556,0.203728,1.049444,0.033853,30.897230,7.430555,0.239695,49.284462,0.000000,11.310000,0.364839,0.268333,0.935000,3.037222,0.000000,0.000000,0.205556,0.119444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.808332,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.042778,48677,6.730000,0.217097,3.963333,0.127849,61.900600,0.656667,0.021183,6.716868,0.012195,9.183888,0.296254,0.541667,1.435000,0.000000,0.000000,0.000000,2.087222,3.692778,1.096667,NA,8.606112,1.715556,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.000555,48601,4.460556,0.143889,2.315556,0.074695,53.026398,0.431111,0.013907,6.359877,0.016020,7.763333,0.250430,0.369444,0.971111,0.000000,0.000000,0.000000,1.090556,4.308333,1.112222,NA,8.328333,4.795000,
2,cube0,25.021667,45039,1.802222,0.058136,1.725000,0.055645,5.447778,0.175735,2.926667,0.094409,11.079132,6.533333,0.210753,56.052692,0.000000,11.066667,0.356989,0.274444,0.956667,2.915555,0.000000,0.000000,0.205556,0.124444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.012777,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.023890,48643,6.723333,0.216882,3.236667,0.104409,75.797958,0.459444,0.014821,9.340704,0.013690,8.471666,0.273280,0.547222,1.455556,0.000000,0.000000,0.000000,2.612222,4.836667,1.113333,NA,8.100555,1.837222,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.981667,48567,4.460556,0.143889,2.416111,0.077939,50.819508,0.401667,0.012957,5.638946,0.017384,7.230556,0.233244,0.373889,0.992222,0.000000,0.000000,0.000000,1.003889,0.621111,1.232778,NA,12.381667,4.531667,
3,cube0,25.153889,45277,1.802222,0.058136,1.723333,0.055591,5.597778,0.180573,1.163889,0.037545,27.859125,6.718889,0.216738,54.504688,0.000000,14.006111,0.451810,0.278889,0.978889,3.190556,0.000000,0.000000,0.205556,0.136111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.839444,NA,NA,
