block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,24.456667,44022,2,832,4,706,4,704,0.239808,0.564175,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.059444,48707,7,6,1037,3,1038,3,53.846153,99.711678,99.426933,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.009445,48617,2,6,524,1,528,0,25.000000,99.905037,99.340248,
1,cube0,26.069445,46925,1,833,3,706,5,704,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.042778,48677,8,6,1038,0,1042,1,57.142857,99.951942,99.665871,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.000555,48601,4,5,529,0,522,2,44.444443,99.810066,99.340866,
2,cube0,25.021667,45039,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.023890,48643,7,6,1046,1,1033,1,53.846153,99.903893,99.617958,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.981667,48567,3,5,518,1,534,0,37.500000,99.905037,99.434494,
3,cube0,25.153889,45277,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.966667,48540,7,7,1021,0,1058,2,50.000000,99.903893,99.570404,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.927221,48469,5,4,546,0,506,1,55.555557,99.905037,99.529190,
4,cube0,26.428888,47572,2,832,5,697,4,712,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.940556,48493,7,7,1045,1,1035,0,50.000000,99.951942,99.618141,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.913889,48445,4,5,521,0,531,1,44.444443,99.905037,99.435028,
5,cube0,24.468334,44043,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.937222,48487,8,6,1032,1,1047,1,57.142857,99.903893,99.618141,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.900000,48420,3,5,534,0,518,1,37.500000,99.905037,99.434494,
6,cube0,22.670000,40806,1,833,1,706,5,706,0.119904,0.423131,0.310835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.877777,48380,6,7,1046,2,1033,0,46.153847,99.903893,99.570198,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.862778,48353,5,4,524,2,525,2,55.555557,99.620132,99.246704,
7,cube0,23.196667,41754,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.842777,48317,7,7,1049,1,1031,0,50.000000,99.951942,99.618141,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.825556,48286,2,6,516,1,536,0,25.000000,99.905037,99.340248,
8,cube0,24.348888,43828,2,832,3,705,5,705,0.239808,0.564175,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.818890,48274,10,5,1053,0,1026,2,66.666664,99.903893,99.666031,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.796112,48233,3,5,515,1,537,0,37.500000,99.905037,99.434494,
9,cube0,23.496666,42294,1,833,5,705,4,704,0.119904,0.634697,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.808889,48256,7,7,1036,1,1044,0,50.000000,99.951942,99.618141,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.801111,48242,4,5,530,0,521,2,44.444443,99.810066,99.340866,
10,cube0,24.867777,44762,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.814444,48266,7,6,1035,0,1045,1,53.846153,99.951942,99.665710,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.788334,48219,2,5,533,0,519,1,28.571428,99.905037,99.433960,
11,cube0,24.123888,43423,2,832,6,705,3,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.759445,48167,7,7,1038,2,1041,0,50.000000,99.903893,99.570404,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.756666,48162,4,5,525,1,527,0,44.444443,99.905037,99.435028,
12,cube0,24.600555,44281,2,832,5,705,4,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.748333,48147,8,6,1033,1,1047,0,57.142857,99.951942,99.665871,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.768888,48184,4,5,532,1,520,0,44.444443,99.905037,99.435028,
13,cube0,24.885000,44793,2,832,3,706,5,704,0.239808,0.564175,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.764444,48176,8,6,1056,2,1023,0,57.142857,99.903893,99.618141,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.748888,48148,2,6,505,2,546,0,25.000000,99.810066,99.245995,
14,cube0,25.366112,45659,2,832,4,704,5,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.745001,48141,8,6,1037,1,1043,0,57.142857,99.951942,99.665871,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.756666,48162,3,5,527,1,524,1,37.500000,99.810066,99.340248,
15,cube0,26.276112,47297,1,833,5,704,4,705,0.119904,0.634697,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
