block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,24.456667,44022,0.215340,0.220556,0.057455,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,27.059444,48707,0.049964,0.030753,0.011685,0.007527,0.000000,0.051541,0.011147,0.068208,
0,vector1,NA,NA,NA,NA,NA,NA,27.009445,48617,0.024982,0.015376,0.005842,0.003763,0.000000,0.031649,0.005573,0.068226,
1,cube0,26.069445,46925,0.223172,0.228369,0.066595,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,27.042778,48677,0.049964,0.030753,0.011685,0.007527,0.000000,0.062581,0.011147,0.068208,
1,vector1,NA,NA,NA,NA,NA,NA,27.000555,48601,0.024982,0.015376,0.005842,0.003763,0.000000,0.030018,0.005573,0.068226,
2,cube0,25.021667,45039,0.194875,0.200215,0.056344,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,27.023890,48643,0.049964,0.030753,0.011685,0.007527,0.000000,0.054355,0.011147,0.068190,
2,vector1,NA,NA,NA,NA,NA,NA,26.981667,48567,0.024982,0.015376,0.005842,0.003763,0.000000,0.038262,0.005573,0.068190,
3,cube0,25.153889,45277,0.199570,0.204910,0.049803,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,26.966667,48540,0.049964,0.030753,0.011685,0.007527,0.000000,0.049014,0.011147,0.068226,
3,vector1,NA,NA,NA,NA,NA,NA,26.927221,48469,0.024982,0.015376,0.005842,0.003763,0.000000,0.031004,0.005573,0.068226,
4,cube0,26.428888,47572,0.221111,0.226595,0.054892,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,26.940556,48493,0.049964,0.030753,0.011685,0.007527,0.000000,0.068333,0.011147,0.068190,
4,vector1,NA,NA,NA,NA,NA,NA,26.913889,48445,0.024982,0.015376,0.005842,0.003763,0.000000,0.023781,0.005573,0.068226,
5,cube0,24.468334,44043,0.214624,0.220108,0.057061,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,26.937222,48487,0.049964,0.030753,0.011685,0.007527,0.000000,0.049642,0.011147,0.068208,
5,vector1,NA,NA,NA,NA,NA,NA,26.900000,48420,0.024982,0.015376,0.005842,0.003763,0.000000,0.027634,0.005573,0.068208,
6,cube0,22.670000,40806,0.235341,0.240824,0.061183,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,26.877777,48380,0.049964,0.030753,0.011685,0.007527,0.000000,0.050645,0.011147,0.068208,
6,vector1,NA,NA,NA,NA,NA,NA,26.862778,48353,0.024982,0.015376,0.005842,0.003763,0.000000,0.035806,0.005573,0.068208,
7,cube0,23.196667,41754,0.228692,0.234176,0.065591,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,26.842777,48317,0.049964,0.030753,0.011685,0.007527,0.000000,0.049534,0.011147,0.068208,
7,vector1,NA,NA,NA,NA,NA,NA,26.825556,48286,0.024982,0.015376,0.005842,0.003763,0.000000,0.031434,0.005573,0.068208,
8,cube0,24.348888,43828,0.224301,0.229785,0.062993,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,26.818890,48274,0.049964,0.030753,0.011685,0.007527,0.000000,0.050072,0.011147,0.068208,
8,vector1,NA,NA,NA,NA,NA,NA,26.796112,48233,0.024982,0.015376,0.005842,0.003763,0.000000,0.027975,0.005573,0.068226,
9,cube0,23.496666,42294,0.205502,0.210699,0.052599,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,26.808889,48256,0.049964,0.030753,0.011685,0.007527,0.000000,0.051290,0.011147,0.068208,
9,vector1,NA,NA,NA,NA,NA,NA,26.801111,48242,0.024982,0.015376,0.005842,0.003763,0.000000,0.039480,0.005573,0.068226,
10,cube0,24.867777,44762,0.226792,0.232276,0.057724,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,26.814444,48266,0.049964,0.030753,0.011685,0.007527,0.000000,0.051398,0.011147,0.068190,
10,vector1,NA,NA,NA,NA,NA,NA,26.788334,48219,0.024982,0.015376,0.005842,0.003763,0.000000,0.027491,0.005573,0.068190,
11,cube0,24.123888,43423,0.206129,0.211613,0.054480,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,26.759445,48167,0.049964,0.030753,0.011685,0.007527,0.000000,0.052007,0.011147,0.068226,
11,vector1,NA,NA,NA,NA,NA,NA,26.756666,48162,0.024982,0.015376,0.005842,0.003763,0.000000,0.035968,0.005573,0.068208,
12,cube0,24.600555,44281,0.211971,0.217455,0.055789,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,26.748333,48147,0.049964,0.030753,0.011685,0.007527,0.000000,0.054355,0.011147,0.068190,
12,vector1,NA,NA,NA,NA,NA,NA,26.768888,48184,0.024982,0.015376,0.005842,0.003763,0.000000,0.034982,0.005573,0.068208,
13,cube0,24.885000,44793,0.210771,0.216254,0.056237,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,26.764444,48176,0.049964,0.030753,0.011685,0.007527,0.000000,0.067025,0.011147,0.068226,
13,vector1,NA,NA,NA,NA,NA,NA,26.748888,48148,0.024982,0.015376,0.005842,0.003763,0.000000,0.038351,0.005573,0.068208,
14,cube0,25.366112,45659,0.212079,0.217563,0.063118,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,26.745001,48141,0.049964,0.030753,0.011685,0.007527,0.000000,0.069319,0.011147,0.068208,
14,vector1,NA,NA,NA,NA,NA,NA,26.756666,48162,0.024982,0.015376,0.005842,0.003763,0.000000,0.030323,0.005573,0.068208,
15,cube0,26.276112,47297,0.223297,0.228781,0.062401,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,26.756666,48162,0.049964,0.030753,0.011685,0.007527,0.000000,0.062599,0.011147,0.068208,
15,vector1,NA,NA,NA,NA,NA,NA,26.759445,48167,0.024982,0.015376,0.005842,0.003763,0.000000,0.023996,0.005573,0.068190,
16,cube0,26.452223,47614,0.223351,0.228692,0.061810,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,26.858334,48345,0.049964,0.030753,0.011685,0.007527,0.000000,0.062348,0.011147,0.068208,
16,vector1,NA,NA,NA,NA,NA,NA,26.735001,48123,0.024982,0.015376,0.005842,0.003763,0.000000,0.027330,0.005573,0.068226,
17,cube0,26.110556,46999,0.216219,0.221416,0.059749,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,26.711111,48080,0.049964,0.030753,0.011685,0.007527,0.000000,0.073925,0.011147,0.068208,
17,vector1,NA,NA,NA,NA,NA,NA,26.706667,48072,0.024982,0.015376,0.005842,0.003763,0.000000,0.033584,0.005573,0.068208,
18,cube0,26.190001,47142,0.219839,0.225323,0.060771,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,26.719999,48096,0.049964,0.030753,0.011685,0.007527,0.000000,0.065968,0.011147,0.068208,
18,vector1,NA,NA,NA,NA,NA,NA,26.666111,47999,0.024982,0.015376,0.005842,0.003763,0.000000,0.023763,0.005573,0.068208,
19,cube0,25.764444,46376,0.204319,0.209803,0.056039,0.001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,26.713888,48085,0.049964,0.030753,0.011685,0.007527,0.000000,0.064068,0.011147,0.068226,
19,vector1,NA,NA,NA,NA,NA,NA,26.655556,47980,0.024982,0.015376,0.005842,0.003763,0.000000,0.034749,0.005573,0.068226,
