block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,15.040556,27073,2,128,10,511,12,514,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.588888,35260,2,50,353,9,357,8,3.846154,97.661621,91.399231,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.733334,31920,1,2,44,5,35,2,33.333332,91.860466,89.887642,
1,cube0,15.029445,27053,1,129,10,514,11,512,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.791111,30224,2,34,96,0,104,2,5.555555,99.009903,84.873947,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.821667,30279,1,2,39,1,37,1,33.333332,97.435898,95.061729,
2,cube0,15.392777,27707,2,128,11,513,11,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.361666,31251,2,34,99,0,98,1,5.555555,99.494949,85.042732,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.795000,30231,1,2,36,1,34,2,33.333332,95.890411,93.421051,
3,cube0,14.750000,26550,2,128,2,522,3,520,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.759445,30167,2,34,99,0,101,1,5.555555,99.502487,85.232071,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.738890,30130,1,2,31,4,32,1,33.333332,92.647057,90.140846,
4,cube0,14.862223,26752,2,128,11,510,11,515,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.293888,34729,2,50,361,0,360,2,3.846154,99.723373,93.290321,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.442778,31397,1,2,45,0,36,1,33.333332,98.780487,96.470589,
5,cube0,14.976111,26957,2,128,12,512,10,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.917223,30451,2,34,101,1,109,0,5.555555,99.526070,85.829956,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.686666,30036,1,2,44,1,34,0,33.333332,98.734177,96.341461,
6,cube0,14.811111,26660,2,128,2,518,4,523,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.779444,30203,2,34,100,1,112,0,5.555555,99.530518,85.943771,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.646111,29963,1,2,37,0,36,1,33.333332,98.648651,96.103897,
7,cube0,15.142777,27257,1,129,11,510,11,515,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.996666,30594,2,34,101,2,99,2,5.555555,98.039215,84.166664,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.618889,29914,1,2,45,1,40,1,33.333332,97.701149,95.555557,
8,cube0,6.708889,12076,1,65,2,0,3,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.558889,29806,1,2,47,1,53,0,33.333332,99.009903,97.115387,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.597778,29876,1,2,46,1,53,0,33.333332,99.000000,97.087379,
9,cube0,6.997778,12596,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.582222,29848,1,2,51,1,45,1,33.333332,97.959183,96.039604,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.585556,29854,1,2,49,0,47,1,33.333332,98.969070,97.000000,
10,cube0,6.856667,12342,2,64,1,1,4,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.568333,29823,1,2,50,0,48,1,33.333332,98.989899,97.058823,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.575556,29836,1,2,51,1,47,1,33.333332,98.000000,96.116508,
11,cube0,7.012778,12623,2,64,1,1,4,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.561111,29810,1,2,34,0,33,1,33.333332,98.529411,95.774651,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.584444,29852,1,2,53,1,47,0,33.333332,99.009903,97.115387,
12,cube0,6.995555,12592,1,65,3,1,2,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.547777,29786,1,2,32,0,38,1,33.333332,98.591553,95.945946,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.570000,29826,1,2,31,0,35,1,33.333332,98.507462,95.714287,
13,cube0,6.752222,12154,2,64,2,0,3,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.537777,29768,1,2,33,3,27,4,33.333332,89.552238,87.142860,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.564444,29816,1,2,43,1,39,0,33.333332,98.795181,96.511627,
14,cube0,6.781111,12206,2,64,2,1,3,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.530001,29754,1,2,43,0,49,1,33.333332,98.924728,96.875000,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.549999,29790,1,2,44,1,46,0,33.333332,98.901100,96.808510,
15,cube0,7.086111,12755,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.514999,29727,1,2,46,0,39,1,33.333332,98.837212,96.629211,
