block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,15.040556,27073,0.237778,0.010808,0.672778,0.030581,2.107778,0.095808,3.513333,0.159697,9.229107,2.549444,0.115884,11.970285,0.000000,6.443889,0.292904,0.167778,0.431667,0.000000,0.000000,0.000000,0.000000,0.108333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.827778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.588888,35260,4.223889,0.191995,2.956667,0.134394,25.924995,0.631667,0.028712,37.933090,0.062210,8.542778,0.388308,0.323333,0.683889,0.000000,0.000000,0.000000,0.000000,3.352222,2.229445,NA,7.336667,0.296667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.733334,31920,2.204444,0.100202,2.375000,0.107955,0.100387,0.131667,0.005985,7.243096,0.114035,8.002222,0.363737,0.192222,0.375556,0.000000,0.000000,0.000000,0.000000,2.513889,2.728889,NA,3.718889,0.860000,
1,cube0,15.029445,27053,0.237778,0.010808,0.675000,0.030682,3.533333,0.160606,1.299444,0.059066,24.952915,3.996111,0.181641,7.636818,0.000000,9.139444,0.415429,0.167778,0.439444,0.000000,0.000000,0.000000,0.000000,0.141667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.302778,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.791111,30224,3.015556,0.137071,2.720556,0.123662,5.740158,0.418889,0.019040,38.988075,0.071651,7.998333,0.363561,0.282778,0.591667,0.000000,0.000000,0.000000,0.000000,1.366111,1.360556,NA,4.406111,0.395556,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.821667,30279,2.204444,0.100202,3.453333,0.156970,0.069040,0.116111,0.005278,8.213463,0.102985,3.015556,0.137071,0.175000,0.355000,0.000000,0.000000,0.000000,0.000000,1.511111,1.987222,NA,8.555000,0.925000,
2,cube0,15.392777,27707,0.237778,0.010808,0.672778,0.030581,1.903333,0.086515,2.922222,0.132828,11.095983,2.334445,0.106111,13.072737,0.000000,7.721667,0.350985,0.167222,0.446667,0.000000,0.000000,0.000000,0.000000,0.140556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.301666,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.361666,31251,3.015556,0.137071,3.340556,0.151843,4.674797,0.473333,0.021515,34.503536,0.076605,4.207222,0.191237,0.285000,0.597222,0.000000,0.000000,0.000000,0.000000,1.125556,1.845000,NA,6.090000,0.375556,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.795000,30231,2.204444,0.100202,2.483333,0.112879,0.096007,0.151111,0.006869,6.311080,0.115727,7.356667,0.334394,0.178333,0.360000,0.000000,0.000000,0.000000,0.000000,1.807222,1.938889,NA,3.392778,1.061667,
3,cube0,14.750000,26550,0.237778,0.010808,0.675000,0.030682,4.418334,0.200833,2.238333,0.101742,14.486193,4.915000,0.223409,6.209070,0.000000,11.157222,0.507146,0.167222,0.453889,0.000000,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.306111,NA,NA,
