block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,15.040556,27073,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.588888,35260,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.733334,31920,
1,cube0,15.029445,27053,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.791111,30224,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.821667,30279,
2,cube0,15.392777,27707,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.361666,31251,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.795000,30231,
3,cube0,14.750000,26550,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.759445,30167,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.738890,30130,
4,cube0,14.862223,26752,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.293888,34729,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.442778,31397,
5,cube0,14.976111,26957,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.917223,30451,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.686666,30036,
6,cube0,14.811111,26660,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.779444,30203,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.646111,29963,
7,cube0,15.142777,27257,1.351504,0.675752,5.406017,5.406017,0.000000,1.351504,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.996666,30594,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.618889,29914,
8,cube0,6.708889,12076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.558889,29806,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.597778,29876,
9,cube0,6.997778,12596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.582222,29848,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.585556,29854,
10,cube0,6.856667,12342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.568333,29823,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.575556,29836,
11,cube0,7.012778,12623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.561111,29810,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.584444,29852,
12,cube0,6.995555,12592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.547777,29786,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.570000,29826,
13,cube0,6.752222,12154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.537777,29768,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.564444,29816,
14,cube0,6.781111,12206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.530001,29754,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.549999,29790,
15,cube0,7.086111,12755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.514999,29727,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.547777,29786,
16,cube0,7.586111,13655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.512222,29722,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.536667,29766,
17,cube0,7.468889,13444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.486111,29675,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.528334,29751,
18,cube0,6.815000,12267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.478333,29661,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.523890,29743,
19,cube0,7.095556,12772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.471666,29649,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.515556,29728,
