block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,42.162224,75892,0.245525,0.169959,0.047809,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,50.696110,91253,0.075535,0.045103,0.008827,0.021605,0.000000,0.156471,0.280597,0.028827,
0,vector1,NA,NA,NA,NA,NA,NA,50.657776,91184,0.075535,0.045103,0.008827,0.021605,0.000000,0.162171,0.280844,0.028827,
1,cube0,42.095554,75772,0.209990,0.123364,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,44.298889,79738,0.044414,0.027047,0.004403,0.012963,0.000000,0.082377,0.116471,0.045751,
1,vector1,NA,NA,NA,NA,NA,NA,44.285557,79714,0.015237,0.009023,0.001893,0.004321,0.000000,0.036708,0.058930,0.023765,
2,cube0,42.283890,76111,0.249712,0.167407,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,50.628334,91131,0.060947,0.036091,0.007572,0.017284,0.000000,0.116173,0.190669,0.050514,
2,vector1,NA,NA,NA,NA,NA,NA,50.634998,91143,0.046358,0.027078,0.006317,0.012963,0.000000,0.094907,0.160185,0.028827,
3,cube0,41.932220,75478,0.241759,0.163158,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,44.129444,79433,0.059002,0.036060,0.005658,0.017284,0.000000,0.114198,0.202047,0.045628,
3,vector1,NA,NA,NA,NA,NA,NA,44.135555,79444,0.044414,0.027047,0.004403,0.012963,0.000000,0.091728,0.171543,0.023765,
4,cube0,42.119446,75815,0.217407,0.129949,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
