block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.819445,19475,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.849444,28529,26.961050,39.350960,0.000793,0.418492,
0,vector1,NA,NA,15.843333,28518,17.665447,28.495522,0.000793,0.412152,
1,cube0,10.797778,19436,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,11.026111,19847,9.473145,13.264938,0.000793,0.418492,
1,vector1,NA,NA,11.023889,19843,0.177542,2.409501,0.000793,0.412152,
2,cube0,10.732223,19318,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,10.914444,19646,9.473145,13.264938,0.000793,0.418492,
2,vector1,NA,NA,10.902778,19625,0.177542,2.409501,0.000793,0.412152,
3,cube0,10.781667,19407,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,10.943334,19698,9.473145,13.264938,0.000793,0.418492,
3,vector1,NA,NA,10.952778,19715,0.177542,2.409501,0.000793,0.412152,
4,cube0,10.797222,19435,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.747222,28345,26.961050,39.350960,0.000793,0.418492,
4,vector1,NA,NA,15.746111,28343,17.665447,28.495522,0.000793,0.412152,
5,cube0,10.752778,19355,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,10.937222,19687,9.473145,13.264938,0.000793,0.418492,
5,vector1,NA,NA,10.943889,19699,0.177542,2.409501,0.000793,0.412152,
6,cube0,10.766111,19379,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.958333,19725,9.473145,13.264938,0.000793,0.418492,
6,vector1,NA,NA,10.981112,19766,0.177542,2.409501,0.000793,0.412152,
7,cube0,10.738334,19329,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.900000,19620,9.473145,13.264938,0.000793,0.418492,
7,vector1,NA,NA,10.940556,19693,0.177542,2.409501,0.000793,0.412152,
