block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,10.819445,19475,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.849444,28529,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.843333,28518,
1,cube0,10.797778,19436,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.026111,19847,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.023889,19843,
2,cube0,10.732223,19318,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.914444,19646,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.902778,19625,
3,cube0,10.781667,19407,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.943334,19698,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.952778,19715,
4,cube0,10.797222,19435,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.747222,28345,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.746111,28343,
5,cube0,10.752778,19355,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.937222,19687,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.943889,19699,
6,cube0,10.766111,19379,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.958333,19725,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.981112,19766,
7,cube0,10.738334,19329,12.985943,6.492971,51.943771,6.492971,0.000000,12.985943,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.900000,19620,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.940556,19693,
