block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,99.708885,179476,24.356112,0.219424,18.550556,0.167122,14.516111,0.130776,0.001111,0.000010,5578.994629,39.088333,0.352147,124.917397,0.000000,30.104445,0.271211,1.033333,5.936111,28.270555,0.000000,0.000000,0.000000,0.149444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.670556,7.046111,48.656113,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.275558,184096,58.706112,0.528884,25.174999,0.226802,79.400253,1.065556,0.009600,64.440140,0.000000,30.224445,0.272292,3.158333,10.967222,34.517223,0.000000,0.000000,0.000000,0.213333,35.099445,NA,NA,NA,3.431111,2.321111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.282776,184109,44.692780,0.402638,19.322779,0.174079,77.980782,1.033889,0.009314,66.413857,0.000000,28.638889,0.258008,2.846667,9.317778,27.387222,0.000000,0.000000,0.000000,0.195556,25.974445,NA,NA,NA,16.447222,8.733334,
1,cube0,99.643333,179358,24.341667,0.219294,18.545000,0.167072,15.531111,0.139920,0.001111,0.000010,5578.994629,38.281666,0.344880,127.549637,0.000000,30.103333,0.271201,1.042222,5.994444,27.977777,0.000000,0.000000,0.000000,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726111,9.050555,47.873890,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.143890,183859,58.786667,0.529610,24.863890,0.223999,80.393753,1.486111,0.013388,66.739372,0.000000,32.887222,0.296281,3.170000,11.011111,33.988335,0.000000,0.000000,0.000000,0.232778,36.625557,NA,NA,NA,1.862222,1.455556,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.141113,183854,44.773335,0.403363,19.920555,0.179464,75.640732,1.300000,0.011712,76.293945,0.000000,31.191668,0.281006,2.855556,9.362223,27.376667,0.000000,0.000000,0.000000,0.205000,26.814444,NA,NA,NA,13.002222,9.830000,
2,cube0,99.751114,179552,24.386667,0.219700,18.538889,0.167017,14.715555,0.132573,0.001111,0.000010,5578.994629,39.677776,0.357457,123.061653,0.000000,32.391666,0.291817,1.046111,5.989444,28.427778,0.000000,0.000000,0.000000,0.156667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546667,18.688889,36.050556,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.132225,180238,57.200001,0.515315,24.919445,0.224499,78.989868,0.873889,0.007873,69.843147,0.000000,33.502777,0.301827,3.155555,10.990000,33.675556,0.000000,0.000000,0.000000,0.217222,36.570000,NA,NA,NA,2.721111,1.197778,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.139999,180252,43.186668,0.389069,18.152779,0.163539,81.325722,0.918889,0.008278,66.422783,0.000000,31.162222,0.280741,2.843333,9.341111,26.852777,0.000000,0.000000,0.000000,0.196667,26.225555,NA,NA,NA,21.187222,3.258889,
3,cube0,99.559998,179208,24.346666,0.219339,18.527222,0.166912,17.002777,0.153178,0.001111,0.000010,5578.994629,39.463890,0.355531,123.728615,0.000000,30.254999,0.272568,1.059444,5.996666,31.187778,0.000000,0.000000,0.000000,0.151667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.820556,17.997223,23.728889,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.266670,194880,55.883335,0.503453,22.936111,0.206632,80.414940,1.684444,0.015175,54.351887,0.000000,27.627222,0.248894,3.044445,10.287778,27.765556,0.000000,0.000000,0.000000,0.221111,32.050556,NA,NA,NA,2.126111,13.347222,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.485001,195273,34.494999,0.310766,13.079445,0.117833,84.580215,1.417778,0.012773,59.193577,0.000000,24.295000,0.218874,2.560000,7.793889,17.627222,0.000000,0.000000,0.000000,0.198333,17.348888,NA,NA,NA,29.182222,15.045000,
4,cube0,99.547775,179186,24.349445,0.219364,18.527222,0.166912,17.566668,0.158258,0.001111,0.000010,5578.994629,38.883335,0.350300,125.575974,0.000000,31.080000,0.280000,1.066667,6.038333,31.321667,0.000000,0.000000,0.000000,0.172778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.383333,18.254999,23.797777,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.439445,191591,54.457779,0.490611,21.777222,0.196191,83.292931,1.781111,0.016046,64.252541,0.000000,28.206112,0.254109,3.037222,10.281667,28.028334,0.000000,0.000000,0.000000,0.214444,31.787222,NA,NA,NA,1.799444,11.956667,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.460556,191629,33.069443,0.297923,14.452222,0.130200,74.434555,1.787222,0.016101,59.763985,0.000000,25.347221,0.228353,2.550000,7.790000,18.482222,0.000000,0.000000,0.000000,0.202778,17.502222,NA,NA,NA,27.645000,13.871111,
5,cube0,99.535004,179163,24.321112,0.219109,18.516111,0.166812,16.381666,0.147583,0.001111,0.000010,5578.994629,37.756111,0.340145,129.325089,0.000000,31.163334,0.280751,1.068889,6.019444,30.357222,0.000000,0.000000,0.000000,0.138333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.890000,7.275000,34.575001,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.349998,184230,51.365002,0.462748,21.600000,0.194595,81.150620,1.193333,0.010751,57.540127,0.000000,26.773333,0.241201,3.006111,10.217778,27.840555,0.000000,0.000000,0.000000,0.212778,32.581665,NA,NA,NA,4.287778,11.513333,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.375557,184276,29.976667,0.270060,13.053889,0.117603,77.732353,1.095000,0.009865,55.739868,0.000000,24.790001,0.223333,2.518889,7.725555,18.677221,0.000000,0.000000,0.000000,0.206667,18.742777,NA,NA,NA,24.006666,18.190001,
6,cube0,99.557220,179203,24.372223,0.219570,18.538889,0.167017,14.263889,0.128504,0.001111,0.000010,5578.994629,37.572224,0.338488,129.958038,0.000000,29.977777,0.270070,1.075000,6.034444,28.101110,0.000000,0.000000,0.000000,0.169444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832778,7.032778,47.049999,NA,NA,
