block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,99.708885,179476,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.275558,184096,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.282776,184109,
1,cube0,99.643333,179358,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.143890,183859,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.141113,183854,
2,cube0,99.751114,179552,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,100.132225,180238,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,100.139999,180252,
3,cube0,99.559998,179208,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.266670,194880,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.485001,195273,
4,cube0,99.547775,179186,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,106.439445,191591,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,106.460556,191629,
5,cube0,99.535004,179163,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.349998,184230,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.375557,184276,
6,cube0,99.557220,179203,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.273331,184092,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.143890,183859,
7,cube0,99.656113,179381,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.281670,184107,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.281670,184107,
8,cube0,99.873337,179772,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,100.231110,180416,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,100.297775,180536,
9,cube0,100.093330,180168,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.555557,195400,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.701111,195662,
10,cube0,100.122223,180220,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.698891,195658,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.779442,195803,
11,cube0,99.926109,179867,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,100.267220,180481,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,100.301109,180542,
12,cube0,99.823334,179682,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.421669,184359,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.496109,184493,
13,cube0,99.955002,179919,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.542221,184576,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.540001,184572,
14,cube0,99.800552,179641,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.410553,184339,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.484444,184472,
15,cube0,99.720001,179496,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,106.356667,191442,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,106.676109,192017,
16,cube0,99.938332,179889,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.742226,195736,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,108.550552,195391,
17,cube0,100.432777,180779,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.583336,184650,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.673332,184812,
18,cube0,99.056664,178302,43.720585,21.860292,174.882339,21.860292,0.000000,43.720585,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.205559,178570,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.297226,178735,
19,cube0,98.906670,178032,8.744117,4.372058,34.976467,4.372058,0.000000,8.744117,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,98.866112,177959,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,98.889999,178002,
