block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,42.538334,76569,22.588428,11.717748,11.735394,22.606075,323,0.084516,13,0.182603,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.000000,1281.000000,664.000000,4.438541,4.000000,0.035395,0.000000,0.000000,1280.000000,10.791337,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.216110,92189,1.129421,10.795681,10.811123,1.149275,99,0.152191,7,0.017109,612.625000,65.125000,NA,NA,NA,NA,NA,NA,NA,NA,611.750000,4.905790,64.000000,0.604615,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.241665,92235,1.129421,10.795681,10.811123,1.149275,99,0.149270,7,0.020391,612.625000,65.125000,NA,NA,NA,NA,NA,NA,NA,NA,611.750000,4.905790,64.000000,0.604615,
1,cube0,42.581665,76647,22.588428,12.141281,12.158928,22.606075,323,0.084516,14,0.125566,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.598970,4.000000,0.035395,0.000000,0.000000,1280.000000,10.791337,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.779999,80604,1.270599,5.686813,5.702255,1.290452,57,0.077798,6,0.020350,323.125000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,322.250000,2.584210,72.000000,0.680192,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.789444,80621,1.270599,2.272078,2.287520,1.290452,21,0.029763,6,0.022068,129.625000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.032481,72.000000,0.680192,
2,cube0,42.659443,76787,22.588428,12.141281,12.158928,22.606075,323,0.085000,14,0.144444,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.598970,4.000000,0.035395,0.000000,0.000000,1280.000000,10.791337,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.016666,91830,1.694132,9.088313,9.103755,1.713985,81,0.114681,9,0.021481,515.875000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,515.000000,4.129925,96.000000,0.906923,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.061668,91911,1.694132,7.380946,7.396387,1.713985,63,0.095514,9,0.022191,419.125000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,418.250000,3.354060,96.000000,0.906923,
3,cube0,42.512222,76522,22.588428,12.141281,12.158928,22.606075,323,0.084516,14,0.152006,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.598970,4.000000,0.035395,0.000000,0.000000,1280.000000,10.791337,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.742222,80536,1.270599,7.394181,7.409623,1.290452,75,0.115556,6,0.017850,419.875000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,419.000000,3.360075,72.000000,0.680192,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.754444,80558,1.270599,5.686813,5.702255,1.290452,57,0.094424,6,0.014990,323.125000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,322.250000,2.584210,72.000000,0.680192,
4,cube0,42.622223,76720,22.588428,12.141281,12.158928,22.606075,323,0.084763,14,0.109228,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.598970,4.000000,0.035395,0.000000,0.000000,1280.000000,10.791337,NA,NA,NA,NA,
