block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,57.446110,103403,3841,2625,1,2887,3,2875,59.403030,0.069372,31.433945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.538887,121570,4,146,8135,8,8112,7,2.666667,99.907761,99.019012,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.198891,119158,3,98,5457,2,5407,0,2.970297,99.981590,99.088173,
1,cube0,60.396111,108713,3842,2624,646,2563,639,2558,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.131668,122637,7,242,8109,0,8152,1,2.811245,99.993851,98.528252,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.663330,119994,5,162,5437,0,5425,1,2.994012,99.990791,98.522209,
2,cube0,61.402222,110524,3842,2624,321,2877,324,2884,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.503334,123306,7,242,8130,1,8130,1,2.811245,99.987701,98.522194,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.817223,120271,5,162,5422,0,5440,1,2.994012,99.990791,98.522209,
3,cube0,60.863888,109555,3842,2624,325,2896,320,2865,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.916664,124050,7,242,8126,1,8134,3,2.811245,99.975403,98.510262,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.795555,120232,5,162,5431,2,5432,0,2.994012,99.981590,98.513412,
4,cube0,60.204445,108368,3841,2625,320,2866,325,2895,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.429443,121373,7,242,8124,2,8131,4,2.811245,99.963104,98.497879,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.058891,118906,5,162,5415,2,5448,0,2.994012,99.981590,98.513412,
5,cube0,57.322777,103181,3842,2624,2,2893,3,2868,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.597221,112675,4,98,7746,2,7737,1,3.921569,99.980629,99.352066,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.627777,112730,3,66,5168,1,5176,1,4.347826,99.980667,99.347099,
6,cube0,58.201111,104762,3842,2624,2,2888,3,2873,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.441666,121395,4,146,8133,1,8126,2,2.666667,99.981552,99.092125,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.151108,119072,3,98,5420,1,5443,0,2.970297,99.990799,99.097130,
7,cube0,60.930000,109674,3842,2624,644,2558,641,2563,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.894447,122210,7,242,8137,1,8126,0,2.811245,99.993851,98.528435,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.360558,119449,5,162,5415,0,5449,1,2.994012,99.990799,98.522484,
8,cube0,59.761665,107571,3842,2624,321,2878,324,2883,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.354446,123038,7,242,8146,2,8114,0,2.811245,99.987701,98.522194,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.782219,120208,5,162,5434,1,5429,1,2.994012,99.981590,98.513412,
9,cube0,60.974998,109755,3842,2624,318,2880,327,2881,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.773331,123792,7,242,8121,0,8142,1,2.811245,99.993851,98.528435,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.684998,120033,5,162,5425,2,5437,0,2.994012,99.981590,98.513283,
10,cube0,60.744999,109341,3841,2625,327,2890,318,2871,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.427223,121369,7,242,8136,0,8126,1,2.811245,99.993851,98.528343,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.117226,119011,5,162,5453,2,5413,0,2.994012,99.981598,98.513817,
11,cube0,57.475555,103456,3842,2624,3,2884,2,2877,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.462776,112433,4,98,7711,2,7772,1,3.921569,99.980629,99.352066,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.510555,112519,3,66,5170,0,5175,1,4.347826,99.990334,99.356697,
12,cube0,57.316666,103170,3842,2624,3,2890,2,2871,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.385559,121294,4,146,8138,1,8124,2,2.666667,99.981552,99.092293,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.214447,119186,3,98,5438,1,5427,1,2.970297,99.981598,99.088257,
13,cube0,60.709446,109277,3841,2625,640,2564,645,2557,59.403030,20.059319,39.822872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.863335,122154,7,242,8120,1,8141,0,2.811245,99.993851,98.528252,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.372223,119470,5,162,5440,0,5424,1,2.994012,99.990799,98.522484,
14,cube0,60.637779,109148,3842,2624,323,2885,322,2876,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.345001,123021,7,242,8118,1,8145,0,2.811245,99.993851,98.528435,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.782219,120208,5,162,5432,2,5431,0,2.994012,99.981590,98.513412,
15,cube0,60.884445,109592,3842,2624,326,2877,319,2884,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.547226,123385,7,242,8135,0,8126,2,2.811245,99.987701,98.522285,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.526665,119748,5,162,5435,1,5431,0,2.994012,99.990799,98.522751,
16,cube0,50.115002,90207,2561,2625,3,2377,2,2360,49.382954,0.105441,25.846092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.392776,112307,4,98,6177,2,6220,0,3.921569,99.983871,99.200066,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.447777,112406,3,66,4107,0,4178,2,4.347826,99.975868,99.186211,
17,cube0,50.636112,91145,2562,2624,260,2112,253,2117,49.402237,10.818220,30.973005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.874443,122174,4,146,6643,1,6535,1,2.666667,99.984825,98.889725,
