block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.852777,19535,1.209444,0.067191,0.926667,0.051481,2.165555,0.120309,0.001111,0.000062,1716.613770,1.907778,0.105988,127.971199,0.000000,3.867778,0.214877,0.084444,0.300000,1.985556,0.000000,0.000000,0.000000,0.121667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.475000,2.775000,0.931667,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.882778,28589,6.015000,0.334167,1.042778,0.057932,73.278473,0.404444,0.022469,94.319435,0.000000,6.556667,0.364259,1.001667,2.302222,0.000000,0.000000,0.000000,0.000000,0.105000,0.733333,NA,NA,NA,1.445000,2.000000,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.873333,28572,4.187222,0.232623,0.840000,0.046667,72.660904,0.446111,0.024784,85.510025,0.000000,6.402778,0.355710,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.124444,0.230556,NA,NA,NA,1.176111,3.968889,
1,cube0,10.861667,19551,1.209444,0.067191,0.926667,0.051481,1.826111,0.101451,0.001111,0.000062,1716.613770,1.801111,0.100062,135.550003,0.000000,4.640555,0.257809,0.077222,0.291667,2.055000,0.000000,0.000000,0.000000,0.116667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846111,2.755000,1.958889,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.078333,19941,2.167222,0.120401,0.207222,0.011512,74.210175,0.412778,0.022932,92.415283,0.000000,6.903333,0.383519,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.100556,0.745556,NA,NA,NA,1.229445,1.390556,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.068334,19923,0.339444,0.018858,0.001111,0.000062,0.000000,0.490000,0.027222,77.850960,0.000000,5.041667,0.280093,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.121667,0.230556,NA,NA,NA,2.868889,3.486667,
2,cube0,10.833889,19501,1.209444,0.067191,0.926667,0.051481,1.906667,0.105926,0.001111,0.000062,1716.613770,1.777222,0.098735,137.372025,0.000000,4.833333,0.268519,0.077222,0.291667,1.977778,0.000000,0.000000,0.000000,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521667,2.818333,0.636667,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.040000,19872,2.165000,0.120278,0.207778,0.011543,74.011749,0.427222,0.023735,89.290710,0.000000,6.533333,0.362963,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.101667,0.746667,NA,NA,NA,1.170000,1.174444,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.097777,19976,0.339444,0.018858,0.001111,0.000062,0.000000,0.590000,0.032778,64.655891,0.000000,4.836111,0.268673,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.123889,0.231111,NA,NA,NA,2.683889,3.286111,
3,cube0,10.813334,19464,1.209444,0.067191,0.926667,0.051481,1.797222,0.099846,0.001111,0.000062,1716.613770,1.807222,0.100401,135.091644,0.000000,5.081666,0.282315,0.076111,0.292222,2.062778,0.000000,0.000000,0.000000,0.111111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353889,2.810555,0.000000,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.967222,19741,2.167222,0.120401,0.181111,0.010062,84.909195,0.532222,0.029568,71.674896,0.000000,5.182222,0.287901,0.985556,2.251667,0.000000,0.000000,0.000000,0.000000,0.108333,0.747778,NA,NA,NA,2.082778,1.018889,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.967778,19742,0.339444,0.018858,0.001111,0.000062,0.000000,0.584444,0.032469,65.270485,0.000000,4.834445,0.268580,0.932222,1.938889,0.000000,0.000000,0.000000,0.000000,0.116111,0.230556,NA,NA,NA,1.821111,3.125000,
