block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.852777,19535,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.882778,28589,27.047371,39.476952,0.000795,0.419832,
0,vector1,NA,NA,15.873333,28572,17.722008,28.586758,0.000795,0.413471,
1,cube0,10.861667,19551,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,11.078333,19941,9.503474,13.307408,0.000795,0.419832,
1,vector1,NA,NA,11.068334,19923,0.178111,2.417216,0.000795,0.413471,
2,cube0,10.833889,19501,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,11.040000,19872,9.503474,13.307408,0.000795,0.419832,
2,vector1,NA,NA,11.097777,19976,0.178111,2.417216,0.000795,0.413471,
3,cube0,10.813334,19464,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,10.967222,19741,9.503474,13.307408,0.000795,0.419832,
3,vector1,NA,NA,10.967778,19742,0.178111,2.417216,0.000795,0.413471,
4,cube0,10.760555,19369,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.819445,28475,27.047371,39.476952,0.000795,0.419832,
4,vector1,NA,NA,15.826667,28488,17.722008,28.586758,0.000795,0.413471,
5,cube0,10.753889,19357,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,11.451667,20613,9.503474,13.307408,0.000795,0.419832,
5,vector1,NA,NA,11.041111,19874,0.178111,2.417216,0.000795,0.413471,
6,cube0,10.639444,19151,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.793333,19428,9.503474,13.307408,0.000795,0.419832,
6,vector1,NA,NA,10.833333,19500,0.178111,2.417216,0.000795,0.413471,
7,cube0,10.716111,19289,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.847222,19525,9.503474,13.307408,0.000795,0.419832,
7,vector1,NA,NA,10.869445,19565,0.178111,2.417216,0.000795,0.413471,
