block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,59.122776,106421,3841,2625,1,2880,3,2882,59.403030,0.069372,31.433945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.967224,124141,4,146,8097,7,8153,7,2.666667,99.913918,99.025223,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.711670,121881,3,98,5438,2,5423,1,2.970297,99.972389,99.078888,
1,cube0,62.275002,112095,3842,2624,641,2554,644,2567,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.418335,124953,7,242,8128,1,8133,0,2.811245,99.993851,98.528252,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.907219,122233,5,162,5437,2,5425,1,2.994012,99.972389,98.504349,
2,cube0,62.294998,112131,3842,2624,326,2898,319,2863,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.922226,125860,7,242,8116,1,8127,1,2.811245,99.987686,98.520676,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.317780,122972,5,162,5419,0,5444,1,2.994012,99.990799,98.522346,
3,cube0,62.006668,111612,3842,2624,321,2883,324,2878,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.328331,126591,7,242,8136,2,8116,4,2.811245,99.963097,98.497604,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.220001,122796,5,162,5444,2,5406,3,2.994012,99.953941,98.484848,
4,cube0,61.758335,111165,3841,2625,325,2880,320,2881,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.808334,123855,7,242,8098,1,8164,1,2.811245,99.987701,98.522377,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.443886,121399,5,162,5440,1,5421,1,2.994012,99.981590,98.513145,
5,cube0,59.249443,106649,3842,2624,2,2882,3,2879,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.932220,115078,4,98,7722,0,7757,1,3.921569,99.993538,99.364655,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.910557,115039,3,66,5153,2,5185,0,4.347826,99.980659,99.346718,
6,cube0,58.968334,106143,3842,2624,47,2842,50,2827,59.418495,1.682275,32.202419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.785004,123813,4,146,8148,0,8113,1,2.666667,99.993851,99.104317,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.404442,121328,3,98,5431,0,5432,1,2.970297,99.990799,99.097130,
7,cube0,61.736111,111125,3842,2624,595,2612,598,2601,59.418495,18.623165,39.115910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.348335,124827,7,242,8138,2,8122,0,2.811245,99.987701,98.522194,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.896111,122213,5,162,5429,1,5433,1,2.994012,99.981590,98.513283,
8,cube0,61.603889,110887,3841,2625,316,2887,329,2874,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.813332,125664,7,242,8110,1,8149,1,2.811245,99.987701,98.522110,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.912781,122243,5,162,5417,1,5445,1,2.994012,99.981590,98.513283,
9,cube0,61.322777,110381,3842,2624,324,2879,321,2882,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.081108,126146,7,242,8143,1,8118,0,2.811245,99.993851,98.528252,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.961670,122331,5,162,5449,1,5413,1,2.994012,99.981590,98.513283,
10,cube0,61.901112,111422,3842,2624,318,2888,327,2873,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.621666,123519,7,242,8110,1,8150,1,2.811245,99.987701,98.522194,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.371666,121269,5,162,5423,0,5440,1,2.994012,99.990799,98.522346,
11,cube0,58.873333,105972,3842,2624,2,2905,3,2856,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.799999,114840,4,98,7747,1,7732,1,3.921569,99.987083,99.358276,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.810555,114859,3,66,5181,2,5157,1,4.347826,99.970993,99.337173,
12,cube0,58.752777,105755,3841,2625,33,2852,32,2849,59.403030,1.127298,31.932636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.701668,123663,4,146,8115,0,8151,1,2.666667,99.993851,99.104584,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.517220,121531,3,98,5424,0,5443,1,2.970297,99.990799,99.097458,
13,cube0,61.123890,110023,3842,2624,614,2586,611,2595,59.418495,19.122698,39.364513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.183891,124531,7,242,8138,1,8126,0,2.811245,99.993851,98.528519,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.579445,121643,5,162,5419,0,5444,2,2.994012,99.981590,98.513412,
14,cube0,61.713333,111084,3842,2624,322,2901,323,2860,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.544441,125180,7,242,8143,1,8118,0,2.811245,99.993851,98.528252,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.044441,122480,5,162,5442,1,5424,1,2.994012,99.981598,98.513817,
15,cube0,62.448334,112407,3842,2624,327,2870,318,2891,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.030556,126055,7,242,8119,2,8139,1,2.811245,99.981552,98.516052,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.886665,122196,5,162,5461,1,5403,0,2.994012,99.990799,98.522484,
16,cube0,50.828888,91492,2562,2624,3,2367,2,2370,49.402237,0.105441,25.856165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.741112,114734,4,98,6166,0,6228,2,3.921569,99.983864,99.199875,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.751667,114753,3,66,4115,0,4168,1,4.347826,99.987930,99.197891,
17,cube0,51.240555,92233,2561,2625,126,2249,115,2252,49.382954,5.082244,28.223207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.175003,124515,4,146,6593,0,6586,1,2.666667,99.992416,98.897224,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.709442,121877,3,98,4414,1,4395,0,2.970297,99.988647,98.889015,
18,cube0,53.010555,95419,2562,2624,541,2165,508,2168,49.402237,19.490896,34.169189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.973335,125952,7,242,6578,0,6601,2,2.811245,99.984825,98.183174,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.876663,122178,5,162,4406,1,4400,1,2.994012,99.977295,98.172699,
19,cube0,51.431667,92577,2562,2624,3,2376,2,2361,49.402237,0.105441,25.856165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.698891,114658,4,98,6197,0,6197,1,3.921569,99.991936,99.207809,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.730556,114715,3,66,4148,2,4130,5,4.347826,99.915512,99.126167,
