block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,59.122776,106421,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.967224,124141,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.711670,121881,
1,cube0,62.275002,112095,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.418335,124953,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.907219,122233,
2,cube0,62.294998,112131,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.922226,125860,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.317780,122972,
3,cube0,62.006668,111612,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.328331,126591,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.220001,122796,
4,cube0,61.758335,111165,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.808334,123855,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.443886,121399,
5,cube0,59.249443,106649,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.932220,115078,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.910557,115039,
6,cube0,58.968334,106143,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.785004,123813,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.404442,121328,
7,cube0,61.736111,111125,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.348335,124827,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.896111,122213,
8,cube0,61.603889,110887,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.813332,125664,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.912781,122243,
9,cube0,61.322777,110381,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.081108,126146,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.961670,122331,
10,cube0,61.901112,111422,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.621666,123519,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.371666,121269,
11,cube0,58.873333,105972,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.799999,114840,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.810555,114859,
12,cube0,58.752777,105755,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.701668,123663,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.517220,121531,
13,cube0,61.123890,110023,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.183891,124531,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.579445,121643,
14,cube0,61.713333,111084,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.544441,125180,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.044441,122480,
15,cube0,62.448334,112407,41.838451,20.919226,167.353806,25.103071,0.000000,41.838451,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.030556,126055,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.886665,122196,
16,cube0,50.828888,91492,33.470760,16.735380,133.883041,20.082457,0.000000,33.470760,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.741112,114734,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.751667,114753,
17,cube0,51.240555,92233,33.470760,16.735380,133.883041,20.082457,0.000000,33.470760,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.175003,124515,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.709442,121877,
18,cube0,53.010555,95419,33.470760,16.735380,133.883041,20.082457,0.000000,33.470760,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.973335,125952,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.876663,122178,
19,cube0,51.431667,92577,33.470760,16.735380,133.883041,20.082457,0.000000,33.470760,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.698891,114658,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.730556,114715,
