block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,59.122776,106421,0.213225,0.213225,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.967224,124141,0.655177,0.197307,0.000000,0.001682,0.000000,0.071273,1191840,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.711670,121881,0.447006,0.133881,0.000000,0.001204,0.000000,0.050656,800576,
1,cube0,62.275002,112095,0.214915,0.214915,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.418335,124953,0.691134,0.202346,0.000000,0.001728,0.000000,0.080247,1209568,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.907219,122233,0.480015,0.139174,0.000000,0.001250,0.000000,0.059722,817536,
2,cube0,62.294998,112131,0.218958,0.218958,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.922226,125860,0.697114,0.201204,0.000000,0.001721,0.000000,0.079799,1209568,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.317780,122972,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
3,cube0,62.006668,111612,0.228272,0.228272,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.328331,126591,0.703040,0.200077,0.000000,0.001705,0.000000,0.079352,1209568,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.220001,122796,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
4,cube0,61.758335,111165,0.218302,0.218302,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.808334,123855,0.684051,0.203789,0.000000,0.001744,0.000000,0.080826,1209568,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.443886,121399,0.475247,0.140224,0.000000,0.001258,0.000000,0.060170,817536,
5,cube0,59.249443,106649,0.218773,0.218773,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.932220,115078,0.618765,0.204421,0.000000,0.001744,0.000000,0.061705,1162080,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.910557,115039,0.422400,0.138796,0.000000,0.001242,0.000000,0.044105,780352,
6,cube0,58.968334,106143,0.227701,0.227701,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.785004,123813,0.655293,0.197284,0.000000,0.001682,0.000000,0.071265,1191840,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.404442,121328,0.447045,0.133873,0.000000,0.001204,0.000000,0.050648,800576,
7,cube0,61.736111,111125,0.218804,0.218804,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.348335,124827,0.691188,0.202353,0.000000,0.001728,0.000000,0.080255,1209568,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.896111,122213,0.480015,0.139174,0.000000,0.001250,0.000000,0.059722,817536,
8,cube0,61.603889,110887,0.251636,0.251636,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.813332,125664,0.697114,0.201204,0.000000,0.001721,0.000000,0.079799,1209568,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.912781,122243,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
9,cube0,61.322777,110381,0.220532,0.220532,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.081108,126146,0.703040,0.200077,0.000000,0.001705,0.000000,0.079352,1209568,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.961670,122331,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
10,cube0,61.901112,111422,0.227693,0.227693,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.621666,123519,0.684144,0.203773,0.000000,0.001736,0.000000,0.080818,1209568,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.371666,121269,0.475216,0.140231,0.000000,0.001258,0.000000,0.060177,817536,
11,cube0,58.873333,105972,0.219622,0.219622,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.799999,114840,0.618765,0.204421,0.000000,0.001744,0.000000,0.061705,1162080,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.810555,114859,0.422400,0.138796,0.000000,0.001242,0.000000,0.044105,780352,
12,cube0,58.752777,105755,0.213310,0.213310,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.701668,123663,0.655332,0.197276,0.000000,0.001682,0.000000,0.071258,1191840,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.517220,121531,0.447091,0.133843,0.000000,0.001204,0.000000,0.050640,800576,
13,cube0,61.123890,110023,0.215725,0.215725,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.183891,124531,0.691188,0.202353,0.000000,0.001728,0.000000,0.080255,1209568,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.579445,121643,0.480015,0.139174,0.000000,0.001250,0.000000,0.059722,817536,
14,cube0,61.713333,111084,0.217924,0.217924,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.544441,125180,0.697114,0.201204,0.000000,0.001721,0.000000,0.079799,1209568,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.044441,122480,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
15,cube0,62.448334,112407,0.215718,0.215718,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.030556,126055,0.703040,0.200077,0.000000,0.001705,0.000000,0.079352,1209568,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.886665,122196,0.484012,0.138372,0.000000,0.001242,0.000000,0.059375,817536,
16,cube0,50.828888,91492,0.179877,0.179877,0.000000,393216,48,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.741112,114734,0.501289,0.165100,0.000000,0.001443,0.000000,0.051343,933504,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.751667,114753,0.344082,0.112562,0.000000,0.001049,0.000000,0.037245,627968,
17,cube0,51.240555,92233,0.194514,0.194514,0.000000,393216,48,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.175003,124515,0.544861,0.156659,0.000000,0.001373,0.000000,0.060347,963264,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.709442,121877,0.373472,0.106698,0.000000,0.000995,0.000000,0.043380,648192,
18,cube0,53.010555,95419,0.173341,0.173341,0.000000,393216,48,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.973335,125952,0.585563,0.160656,0.000000,0.001404,0.000000,0.068989,980992,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.876663,122178,0.405694,0.111914,0.000000,0.001042,0.000000,0.052600,665152,
19,cube0,51.431667,92577,0.174468,0.174468,0.000000,393216,48,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.698891,114658,0.501289,0.165100,0.000000,0.001443,0.000000,0.051343,933504,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.730556,114715,0.344082,0.112562,0.000000,0.001049,0.000000,0.037245,627968,
