block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,11.099444,19979,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,16.109444,28997,26.761763,39.060089,0.000787,0.415399,
0,vector1,NA,NA,16.128889,29032,17.534870,28.284893,0.000787,0.409105,
1,cube0,11.076111,19937,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,11.290556,20323,9.403122,13.166887,0.000787,0.415399,
1,vector1,NA,NA,11.320000,20376,0.176230,2.391691,0.000787,0.409105,
2,cube0,11.101666,19983,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,11.335556,20404,9.403122,13.166887,0.000787,0.415399,
2,vector1,NA,NA,11.349444,20429,0.176230,2.391691,0.000787,0.409105,
3,cube0,11.070556,19927,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,11.305000,20349,9.403122,13.166887,0.000787,0.415399,
3,vector1,NA,NA,11.345000,20421,0.176230,2.391691,0.000787,0.409105,
4,cube0,10.986111,19775,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.958333,28725,26.761763,39.060089,0.000787,0.415399,
4,vector1,NA,NA,15.897778,28616,17.534870,28.284893,0.000787,0.409105,
5,cube0,10.980556,19765,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,11.113334,20004,9.403122,13.166887,0.000787,0.415399,
5,vector1,NA,NA,11.158334,20085,0.176230,2.391691,0.000787,0.409105,
6,cube0,10.936111,19685,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,11.092778,19967,9.403122,13.166887,0.000787,0.415399,
6,vector1,NA,NA,11.133333,20040,0.176230,2.391691,0.000787,0.409105,
7,cube0,10.965000,19737,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,11.108334,19995,9.403122,13.166887,0.000787,0.415399,
7,vector1,NA,NA,11.153334,20076,0.176230,2.391691,0.000787,0.409105,
