block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,11.099444,19979,1.209444,0.067191,0.926667,0.051481,2.048333,0.113796,0.001111,0.000062,1716.613770,1.778889,0.098827,137.243317,0.000000,3.873889,0.215216,0.084444,0.300000,1.971667,0.000000,0.000000,0.000000,0.108333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.449444,2.758889,1.353333,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.109444,28997,6.015000,0.334167,1.040000,0.057778,73.474190,0.420556,0.023364,90.706139,0.000000,6.084445,0.338025,1.001667,2.302222,0.000000,0.000000,0.000000,0.000000,0.120000,0.756111,NA,NA,NA,2.001667,1.966111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.128889,29032,4.187222,0.232623,0.828333,0.046019,73.684288,0.437778,0.024321,87.137756,0.000000,5.901667,0.327870,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.098889,0.231111,NA,NA,NA,1.406667,4.092778,
1,cube0,11.076111,19937,1.209444,0.067191,0.926667,0.051481,1.570000,0.087222,0.001111,0.000062,1716.613770,1.788333,0.099352,136.518539,0.000000,4.627222,0.257068,0.077222,0.291667,1.731111,0.000000,0.000000,0.000000,0.127778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360000,2.823889,0.616667,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.290556,20323,2.167222,0.120401,0.193889,0.010772,79.313454,0.438333,0.024352,87.027313,0.000000,6.525556,0.362531,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.127222,0.762222,NA,NA,NA,1.384444,1.008333,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.320000,20376,0.339444,0.018858,0.001111,0.000062,0.000000,0.463333,0.025741,82.331589,0.000000,6.424445,0.356914,0.931667,1.938333,0.000000,0.000000,0.000000,0.000000,0.097778,0.230556,NA,NA,NA,1.158889,3.126111,
2,cube0,11.101666,19983,1.209444,0.067191,0.926667,0.051481,1.938889,0.107716,0.001111,0.000062,1716.613770,1.815000,0.100833,134.512741,0.000000,5.055555,0.280864,0.076111,0.292222,2.174444,0.000000,0.000000,0.000000,0.112778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537222,2.735556,2.045556,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.335556,20404,2.165000,0.120278,0.190000,0.010556,80.936836,0.442778,0.024599,86.153763,0.000000,7.170000,0.398333,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.134444,0.759444,NA,NA,NA,1.395000,1.038889,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.349444,20429,0.339444,0.018858,0.001111,0.000062,0.000000,0.516111,0.028673,73.912323,0.000000,4.871666,0.270648,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.100000,0.231111,NA,NA,NA,1.112222,3.135556,
3,cube0,11.070556,19927,1.209444,0.067191,0.926667,0.051481,1.891667,0.105093,0.001111,0.000062,1716.613770,1.882778,0.104599,129.670441,0.000000,5.484445,0.304691,0.076111,0.292222,2.061667,0.000000,0.000000,0.000000,0.115000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972222,2.752222,0.000000,NA,NA,
