block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,11.099444,19979,0.216420,0.158056,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,16.109444,28997,0.014938,0.005154,0.003302,0.006481,0.000000,0.063179,0.003827,0.070802,
0,vector1,NA,NA,NA,NA,NA,NA,16.128889,29032,0.001944,0.000031,0.001914,0.000000,0.000000,0.049907,0.001204,0.005494,
1,cube0,11.076111,19937,0.198241,0.139352,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,11.290556,20323,0.012994,0.005123,0.001389,0.006481,0.000000,0.013735,0.003827,0.065216,
1,vector1,NA,NA,NA,NA,NA,NA,11.320000,20376,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
2,cube0,11.101666,19983,0.219290,0.158920,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,11.335556,20404,0.012994,0.005123,0.001389,0.006481,0.000000,0.013488,0.003735,0.065401,
2,vector1,NA,NA,NA,NA,NA,NA,11.349444,20429,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
3,cube0,11.070556,19927,0.220185,0.158673,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,11.305000,20349,0.012994,0.005123,0.001389,0.006481,0.000000,0.014321,0.003827,0.065154,
3,vector1,NA,NA,NA,NA,NA,NA,11.345000,20421,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
4,cube0,10.986111,19775,0.236914,0.188302,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,15.958333,28725,0.014938,0.005154,0.003302,0.006481,0.000000,0.060926,0.003735,0.070617,
4,vector1,NA,NA,NA,NA,NA,NA,15.897778,28616,0.001944,0.000031,0.001914,0.000000,0.000000,0.046914,0.001204,0.005494,
5,cube0,10.980556,19765,0.216790,0.171667,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,11.113334,20004,0.012994,0.005123,0.001389,0.006481,0.000000,0.014352,0.003827,0.065216,
5,vector1,NA,NA,NA,NA,NA,NA,11.158334,20085,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
6,cube0,10.936111,19685,0.222809,0.171204,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,11.092778,19967,0.012994,0.005123,0.001389,0.006481,0.000000,0.013148,0.003827,0.065216,
6,vector1,NA,NA,NA,NA,NA,NA,11.133333,20040,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000463,
7,cube0,10.965000,19737,0.216481,0.166667,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,11.108334,19995,0.012994,0.005123,0.001389,0.006481,0.000000,0.012407,0.003827,0.065154,
7,vector1,NA,NA,NA,NA,NA,NA,11.153334,20076,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
