block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,11.099444,19979,1,512,35,512,35,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.109444,28997,1,80,324,3,318,2,1.234568,99.227203,88.324173,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.128889,29032,17,64,254,1,263,0,20.987654,99.806953,89.148582,
1,cube0,11.076111,19937,1,512,35,512,35,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.290556,20323,1,80,68,1,66,0,1.234568,99.259262,62.500000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.320000,20376,17,64,2,0,3,1,20.987654,83.333336,25.287355,
2,cube0,11.101666,19983,1,512,27,521,27,520,0.194932,4.931507,3.420398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.335556,20404,1,80,69,1,65,0,1.234568,99.259262,62.500000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.349444,20429,17,64,1,0,4,1,20.987654,83.333336,25.287355,
3,cube0,11.070556,19927,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.305000,20349,1,80,68,0,66,1,1.234568,99.259262,62.500000,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.345000,20421,17,64,3,0,2,1,20.987654,83.333336,25.287355,
4,cube0,10.986111,19775,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.958333,28725,17,64,325,1,321,0,20.987654,99.845444,91.071426,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.897778,28616,17,64,256,0,261,1,20.987654,99.806953,89.148582,
5,cube0,10.980556,19765,1,512,35,513,36,512,0.194932,6.478102,4.474829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.113334,20004,17,64,68,0,66,1,20.987654,99.259262,69.907410,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.158334,20085,17,64,2,1,3,0,20.987654,83.333336,25.287355,
6,cube0,10.936111,19685,1,512,28,520,26,521,0.194932,4.931507,3.420398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.092778,19967,17,64,68,0,66,1,20.987654,99.259262,69.907410,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.133333,20040,17,64,3,0,2,1,20.987654,83.333336,25.287355,
7,cube0,10.965000,19737,1,512,35,513,34,513,0.194932,6.301370,4.353234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.108334,19995,1,80,67,1,66,1,1.234568,98.518517,62.037037,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.153334,20076,17,64,1,1,4,0,20.987654,83.333336,25.287355,
