block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,32.080002,57744,3.556667,0.084683,2.843889,0.067712,5.647222,0.134458,1.038333,0.024722,32.146328,7.743333,0.184365,94.587418,0.000000,11.834444,0.281772,0.261111,0.942778,1.712222,0.000000,0.000000,0.000000,0.126667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.330555,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.426666,70968,23.014444,0.547963,7.048889,0.167831,71.773621,1.539444,0.036653,45.455265,0.014262,10.241667,0.243849,1.264444,2.814445,0.000000,0.000000,0.000000,12.652778,0.230000,3.930000,NA,7.903333,1.499444,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.799446,68039,16.075556,0.382751,6.325000,0.150595,53.337914,1.540000,0.036667,30.499001,0.017926,12.225000,0.291071,0.922222,2.061111,0.000000,0.000000,0.000000,6.673333,0.482222,3.012778,NA,5.840000,5.828889,
1,cube0,32.120556,57817,3.556667,0.084683,2.848333,0.067817,5.750000,0.136905,1.845000,0.043929,18.091383,7.801667,0.185754,93.880180,0.000000,13.003333,0.309603,0.261667,0.950000,1.698333,0.000000,0.000000,0.000000,0.097222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.010555,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.572224,60430,19.392778,0.461733,5.022778,0.119590,82.498474,1.085000,0.025833,43.398777,0.015024,14.286667,0.340159,1.183333,2.678889,0.000000,0.000000,0.000000,12.499444,0.413889,3.851667,NA,4.182778,0.328889,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.551109,60392,13.661111,0.325265,4.785555,0.113942,57.741917,0.746667,0.017778,42.468307,0.020600,7.695556,0.183228,0.862778,1.957778,0.000000,0.000000,0.000000,6.657778,0.139444,4.083889,NA,9.681666,5.771111,
2,cube0,32.230000,58014,3.556667,0.084683,2.787222,0.066362,5.519444,0.131415,1.970556,0.046918,16.938675,7.568889,0.180212,96.767426,0.000000,15.546111,0.370145,0.272222,0.976111,1.587778,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.476667,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.434444,70982,23.014444,0.547963,5.597778,0.133280,90.379478,1.550556,0.036918,45.129536,0.014696,15.576111,0.370860,1.273333,2.845556,0.000000,0.000000,0.000000,12.584444,0.538889,3.465000,NA,4.337778,1.165556,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.753887,67957,16.075556,0.382751,3.722222,0.088624,90.634636,1.928889,0.045926,24.350008,0.018464,14.919444,0.355225,0.930000,2.092778,0.000000,0.000000,0.000000,6.708333,0.653889,3.689445,NA,5.681667,5.776667,
3,cube0,31.811111,57260,3.556667,0.084683,2.868889,0.068307,5.569445,0.132606,3.195555,0.076085,10.445320,7.655556,0.182275,95.671936,0.000000,15.708333,0.374008,0.272778,0.983333,1.838889,0.000000,0.000000,0.000000,0.107222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.825001,NA,NA,
