block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,41.861111,75350,5.951667,0.112296,4.563889,0.086111,9.457222,0.178438,0.001111,0.000021,3433.227539,9.888333,0.186572,123.448830,0.000000,12.557222,0.236929,0.427222,1.691111,9.532222,0.000000,0.000000,0.000000,0.122778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.749444,11.086667,13.312778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.314999,90567,29.165001,0.550283,7.546667,0.142390,77.307014,0.923889,0.017432,66.063309,0.000000,23.397223,0.441457,1.947222,5.975000,0.008333,0.000000,0.000000,1.460556,0.163333,22.362778,NA,NA,NA,3.376667,2.370556,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.304443,90548,29.165001,0.550283,7.394444,0.139518,78.898453,0.903333,0.017044,67.566597,0.000000,25.507223,0.481268,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.134444,21.997778,NA,NA,NA,0.678333,2.322222,
1,cube0,41.798332,75237,6.012222,0.113438,4.563889,0.086111,6.633333,0.125157,0.001111,0.000021,3433.227539,9.472777,0.178732,128.864319,0.000000,13.385555,0.252558,0.420000,1.681111,6.872222,0.000000,0.000000,0.000000,0.133889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.414444,4.393333,10.525000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.057777,79304,15.591666,0.294182,3.675555,0.069350,83.612274,0.957222,0.018061,71.733131,0.000000,15.824445,0.298574,1.629444,4.482222,0.001667,0.000000,0.000000,0.282222,0.150000,13.105000,NA,NA,NA,0.441667,13.011111,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.965000,79137,6.456111,0.121813,1.518889,0.028658,80.839073,0.728889,0.013753,94.204414,0.000000,14.288333,0.269591,1.380000,3.088889,0.001667,0.000000,0.000000,0.285556,0.141111,5.103889,NA,NA,NA,7.530000,16.748333,
2,cube0,41.786667,75216,5.999444,0.113197,4.580000,0.086415,8.099444,0.152820,0.001111,0.000021,3433.227539,9.880000,0.186415,123.552948,0.000000,15.008333,0.283176,0.436111,1.726667,8.904445,0.000000,0.000000,0.000000,0.152222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.868333,10.875556,6.373889,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.124443,90224,24.677778,0.465618,5.620555,0.106048,87.383224,1.208889,0.022809,75.732964,0.000000,21.684999,0.409151,1.837222,5.314445,0.005000,0.000000,0.000000,0.874444,0.179444,17.723888,NA,NA,NA,0.785556,6.546667,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.132221,90238,20.110001,0.379434,4.572778,0.086279,87.228004,1.149444,0.021688,79.649551,0.000000,20.838888,0.393187,1.711667,4.617222,0.005000,0.000000,0.000000,0.878333,0.153889,12.801111,NA,NA,NA,6.418889,6.618333,
3,cube0,41.569443,74825,5.951667,0.112296,4.566111,0.086153,7.900556,0.149067,0.001111,0.000021,3433.227539,9.716666,0.183333,125.629829,0.000000,14.031667,0.264748,0.422778,1.686667,8.766111,0.000000,0.000000,0.000000,0.108889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.099444,5.456666,11.794444,NA,NA,
