block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,41.861111,75350,0.112296,0.112296,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.314999,90567,0.550283,0.072589,0.000000,0.000000,0.000000,0.083459,484608,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.304443,90548,0.550283,0.072589,0.000000,0.000000,0.000000,0.083459,484608,
1,cube0,41.798332,75237,0.113438,0.113438,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.057777,79304,0.294182,0.043669,0.000000,0.000000,0.000000,0.047631,272576,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.965000,79137,0.121813,0.014979,0.000000,0.000000,0.000000,0.021719,109504,
2,cube0,41.786667,75216,0.113197,0.113197,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.124443,90224,0.465618,0.058344,0.000000,0.000000,0.000000,0.072463,407296,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.132221,90238,0.379434,0.044277,0.000000,0.000000,0.000000,0.059528,325760,
3,cube0,41.569443,74825,0.112296,0.112296,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.701668,78663,0.380367,0.058103,0.000000,0.000000,0.000000,0.060535,354112,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.737221,78727,0.294182,0.043669,0.000000,0.000000,0.000000,0.047631,272576,
4,cube0,41.833889,75301,0.113648,0.113648,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.140556,90253,0.379434,0.044277,0.000000,0.000000,0.000000,0.059528,325760,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.157776,90284,0.207065,0.017002,0.000000,0.000000,0.000000,0.033543,162688,
5,cube0,41.557220,74803,0.112746,0.112746,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.694443,78650,0.465031,0.072652,0.000000,0.000000,0.000000,0.071394,431424,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.612221,78502,0.465031,0.072652,0.000000,0.000000,0.000000,0.071394,431424,
6,cube0,41.821110,75278,0.113197,0.113197,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.118889,90214,0.334822,0.037358,0.000000,0.000000,0.000000,0.051216,280768,
