block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,41.861111,75350,1537,1024,517,2150,514,2139,60.015617,19.379700,32.584698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.314999,90567,1,128,2451,1,2447,2,0.775194,99.938789,97.395630,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.304443,90548,65,64,2450,0,2450,1,50.387596,99.979599,98.707756,
1,cube0,41.798332,75237,1537,1024,2250,512,2237,513,60.015617,81.404205,74.619102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.057777,79304,1,144,1307,0,1277,1,0.689655,99.961319,94.688644,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.965000,79137,17,128,515,0,521,1,11.724138,99.903564,89.086296,
2,cube0,41.786667,75216,1537,1024,1188,1559,1203,1562,60.015617,43.378082,48.656013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.124443,90224,1,192,2064,0,2062,1,0.518135,99.975769,95.532410,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.132221,90238,65,128,1671,1,1681,0,33.678757,99.970177,96.362099,
3,cube0,41.569443,74825,1537,1024,1123,1637,1123,1629,60.015617,40.747459,46.859905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.701668,78663,1,144,1687,0,1670,2,0.689655,99.940460,95.833336,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.737221,78727,17,128,1285,0,1299,1,11.724138,99.961319,95.274727,
4,cube0,41.833889,75301,1537,1024,2158,609,2137,608,60.015617,77.920898,72.240799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.140556,90253,65,128,1674,0,1678,1,33.678757,99.970177,96.362099,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.157776,90284,1,192,911,1,893,0,0.518135,99.944595,90.340340,
