block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,20.273890,36493,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.223888,45403,0.240357,0.106409,0.000000,0.001528,0.000000,0.080218,185920,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.244444,45440,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
1,cube0,23.069445,41525,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.195000,45351,0.240119,0.106310,0.000000,0.001508,0.000000,0.080139,185920,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.209444,45377,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
2,cube0,24.295000,43731,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.158333,45285,0.240119,0.106310,0.000000,0.001508,0.000000,0.080139,185920,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.179445,45323,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
3,cube0,24.447779,44006,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.128334,45231,0.240357,0.106409,0.000000,0.001528,0.000000,0.080218,185920,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.151667,45273,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
4,cube0,21.785555,39214,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.102222,45184,0.240357,0.106409,0.000000,0.001528,0.000000,0.080218,185920,
