block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,30.808889,55456,513,1089,1,1658,1,1658,32.022472,0.060277,10.467480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.403889,70927,4,146,2149,5,2145,7,2.666667,99.721321,96.454216,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.666111,67799,3,98,1438,2,1447,2,2.970297,99.861542,96.588631,
1,cube0,31.617777,56912,514,1088,123,1538,122,1535,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.493889,60289,4,98,1765,1,1756,1,3.921569,99.943230,97.241379,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.465000,60237,3,66,1179,1,1185,0,4.347826,99.957718,97.247330,
2,cube0,32.125000,57825,514,1088,123,1534,122,1539,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.306110,70751,4,146,2154,1,2153,1,2.666667,99.953583,96.680870,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.656666,67782,3,98,1440,1,1446,1,2.970297,99.930748,96.654396,
3,cube0,31.648333,56967,514,1088,2,1651,3,1662,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.432777,60179,4,98,1769,0,1757,1,3.921569,99.971649,97.271973,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.412224,60142,3,66,1177,1,1187,0,4.347826,99.957718,97.247330,
4,cube0,31.013889,55825,513,1089,2,1663,3,1650,32.022472,0.150693,10.528456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.310555,70759,4,146,2163,1,2143,0,2.666667,99.976784,96.701820,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.676666,67818,3,98,1443,1,1447,1,2.970297,99.930847,96.658875,
5,cube0,31.107779,55994,514,1088,122,1533,123,1540,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.383335,60090,4,98,1757,1,1765,0,3.921569,99.971619,97.268967,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.377224,60079,3,66,1183,1,1184,0,4.347826,99.957771,97.250717,
6,cube0,31.537222,56767,514,1088,4,1650,5,1659,32.084892,0.271248,10.630081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.026669,70248,4,146,2157,0,2147,1,2.666667,99.976768,96.700340,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.426109,67367,3,98,1442,0,1445,1,2.970297,99.965370,96.687859,
7,cube0,31.825556,57286,514,1088,125,1537,116,1540,32.084892,7.263412,15.345529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.285557,59914,4,98,1768,1,1755,0,3.921569,99.971626,97.269722,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.305557,59950,3,66,1191,1,1173,0,4.347826,99.957718,97.247330,
