block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,30.808889,55456,18.683605,9.653290,9.310935,17.976446,54,0.067394,30,0.130265,18,0.045820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.656549,35.000000,0.393989,0.000000,0.000000,768.000000,8.236778,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.403889,70927,1.647233,11.909466,12.083449,1.666876,50,0.171124,11,0.036058,538.250000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.411917,73.375000,0.881816,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.666111,67799,1.105638,7.941515,8.107080,1.125282,34,0.147566,8,0.025728,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.608795,49.250000,0.591883,
1,cube0,31.617777,56912,18.683605,9.653290,9.310935,17.976446,54,0.067421,30,0.137288,18,0.036720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.656549,35.000000,0.393989,0.000000,0.000000,768.000000,8.236778,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.493889,60289,1.108445,9.754313,9.886204,1.128088,38,0.169153,8,0.022778,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.432570,49.375000,0.593386,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.465000,60237,0.746446,6.504746,6.636637,0.766090,26,0.135913,6,0.016746,295.625000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.955897,33.250000,0.399596,
2,cube0,32.125000,57825,18.683605,9.653290,9.310935,17.976446,54,0.066521,30,0.129286,18,0.063995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.656549,35.000000,0.393989,0.000000,0.000000,768.000000,8.236778,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.306110,70751,1.647233,11.909466,12.091868,1.666876,50,0.128690,11,0.036336,538.625000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.411917,73.375000,0.881816,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.656666,67782,1.105638,7.941515,8.104274,1.125282,34,0.144167,8,0.026680,361.000000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.608795,49.250000,0.591883,
3,cube0,31.648333,56967,18.683605,9.653290,9.310935,17.976446,54,0.067685,30,0.135463,18,0.075053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.656549,35.000000,0.393989,0.000000,0.000000,768.000000,8.236778,NA,NA,NA,NA,
