block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,30.808889,55456,3.556667,0.084683,2.830555,0.067394,5.471111,0.130265,1.924444,0.045820,17.344538,7.457778,0.177566,98.209129,0.000000,11.511111,0.274074,0.261111,0.942778,1.998889,0.000000,0.000000,0.000000,0.128889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.128334,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.403889,70927,23.014444,0.547963,7.187222,0.171124,70.392181,1.514444,0.036058,46.205624,0.013935,9.760000,0.232381,1.265556,2.813889,0.000000,0.000000,0.000000,12.795000,0.175556,2.907778,NA,6.553889,1.737778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.666111,67799,16.075556,0.382751,6.197778,0.147566,54.432781,1.080556,0.025728,43.466957,0.018353,10.392777,0.247447,0.922222,2.061111,0.000000,0.000000,0.000000,6.862222,0.511667,2.669445,NA,6.861111,7.267778,
1,cube0,31.617777,56912,3.556667,0.084683,2.831667,0.067421,5.766111,0.137288,1.542222,0.036720,21.643187,7.866667,0.187302,93.104477,0.000000,13.402223,0.319101,0.261667,0.950000,1.606111,0.000000,0.000000,0.000000,0.110556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.602222,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.493889,60289,19.392778,0.461733,7.104445,0.169153,58.325672,0.956667,0.022778,49.220562,0.015347,11.915000,0.283690,1.183333,2.678889,0.000000,0.000000,0.000000,12.466666,0.426667,3.380556,NA,4.108333,0.296111,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.465000,60237,13.661111,0.325265,5.708333,0.135913,48.407669,0.703333,0.016746,45.084843,0.020600,8.083889,0.192474,0.862778,1.957778,0.000000,0.000000,0.000000,6.680000,0.141111,1.313889,NA,8.499444,5.890555,
2,cube0,32.125000,57825,3.556667,0.084683,2.793889,0.066521,5.430000,0.129286,2.687778,0.063995,12.418661,7.509444,0.178796,97.533432,0.000000,15.657222,0.372791,0.272222,0.976111,1.796667,0.000000,0.000000,0.000000,0.126667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.889999,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.306110,70751,23.014444,0.547963,5.405000,0.128690,93.602997,1.526111,0.036336,45.852398,0.015033,16.352222,0.389339,1.273333,2.845556,0.000000,0.000000,0.000000,12.531667,0.612778,4.062222,NA,4.031667,1.130000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.656666,67782,16.075556,0.382751,6.055000,0.144167,55.716316,1.120556,0.026680,41.915337,0.018044,9.036667,0.215159,0.931111,2.092222,0.000000,0.000000,0.000000,6.771667,0.755556,4.203889,NA,11.278334,6.577778,
3,cube0,31.648333,56967,3.556667,0.084683,2.842778,0.067685,5.689445,0.135463,3.152222,0.075053,10.588911,7.741111,0.184312,94.614563,0.000000,15.670555,0.373108,0.272778,0.983333,2.117778,0.000000,0.000000,0.000000,0.106667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.947222,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.432777,60179,19.392778,0.461733,5.791111,0.137884,71.553024,0.993889,0.023664,47.377193,0.016758,8.752222,0.208386,1.192222,2.710556,0.000000,0.000000,0.000000,12.483889,0.241111,3.768333,NA,7.966111,0.938889,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.412224,60142,13.661111,0.325265,4.945556,0.117751,55.873829,0.696111,0.016574,45.552605,0.020842,8.112223,0.193148,0.871667,1.989444,0.000000,0.000000,0.000000,6.650000,0.368333,3.486111,NA,8.884444,6.600555,
4,cube0,31.013889,55825,3.545556,0.084418,2.843333,0.067698,6.851666,0.163135,1.713889,0.040807,19.475359,9.118889,0.217116,80.319206,0.000000,15.689445,0.373558,0.278889,1.006667,2.572222,0.000000,0.000000,0.000000,0.148333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.458334,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.310555,70759,23.014444,0.547963,8.325556,0.198228,60.767624,1.635000,0.038929,42.798691,0.014493,10.831111,0.257884,1.281667,2.873333,0.000000,0.000000,0.000000,13.113889,0.490000,3.849444,NA,5.610000,1.502778,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.676666,67818,16.075556,0.382751,5.052778,0.120304,66.767685,1.150556,0.027394,40.822418,0.017695,8.392777,0.199828,0.939444,2.120000,0.000000,0.000000,0.000000,6.822778,1.051667,3.991667,NA,8.780556,6.648889,
5,cube0,31.107779,55994,3.545556,0.084418,2.851111,0.067884,5.183889,0.123426,3.059444,0.072844,10.910020,7.197222,0.171362,101.764519,0.000000,15.317223,0.364696,0.278333,1.014444,1.317222,0.000000,0.000000,0.000000,0.147778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.596666,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.383335,60090,19.392778,0.461733,6.735000,0.160357,61.525093,1.053889,0.025093,44.679916,0.015761,9.010000,0.214524,1.201667,2.737778,0.000000,0.000000,0.000000,12.688889,0.325000,3.813889,NA,5.245000,1.353333,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.377224,60079,13.661111,0.325265,5.447778,0.129709,50.722908,0.807778,0.019233,39.255440,0.019941,8.183888,0.194854,0.881111,2.016667,0.000000,0.000000,0.000000,7.109445,0.458889,3.528333,NA,7.341667,7.304444,
6,cube0,31.537222,56767,3.545556,0.084418,2.938889,0.069974,5.131111,0.122169,2.805000,0.066786,11.899680,7.564445,0.180106,96.824272,0.000000,15.258333,0.363294,0.283333,1.038333,1.567778,0.000000,0.000000,0.000000,0.111667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.713888,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.026669,70248,23.014444,0.547963,7.725555,0.183942,65.487099,1.413889,0.033664,49.491764,0.014049,10.597222,0.252315,1.289444,2.900556,0.000000,0.000000,0.000000,12.466666,0.426667,4.359445,NA,6.231667,0.686667,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.426109,67367,16.075556,0.382751,6.575555,0.156561,51.305523,1.518889,0.036164,30.922907,0.016673,9.481112,0.225741,0.946111,2.147778,0.000000,0.000000,0.000000,7.021111,0.383889,3.949445,NA,7.880000,6.279444,
7,cube0,31.825556,57286,3.532778,0.084114,2.859444,0.068082,5.463333,0.130079,2.374444,0.056534,14.057436,7.602222,0.181005,96.343124,0.000000,15.638889,0.372355,0.283889,1.045556,1.735556,0.000000,0.000000,0.000000,0.133889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.712223,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.285557,59914,19.392778,0.461733,7.477222,0.178029,55.417835,1.072778,0.025542,43.893219,0.015915,9.365000,0.222976,1.208889,2.765556,0.000000,0.000000,0.000000,12.471111,0.367222,4.238333,NA,6.068333,0.786667,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.305557,59950,13.661111,0.325265,5.397778,0.128519,51.192760,0.777222,0.018505,40.798721,0.019641,8.426111,0.200622,0.888333,2.044445,0.000000,0.000000,0.000000,6.715556,0.550000,4.081666,NA,7.563334,6.628889,
8,cube0,24.846111,44723,2.371111,0.056455,1.942778,0.046257,4.055000,0.096548,2.220000,0.052857,14.820615,5.085000,0.121071,96.023849,0.000000,8.781667,0.209087,0.231111,0.826667,1.633889,0.000000,0.000000,0.000000,0.098889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.565556,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.561111,71210,17.711111,0.421693,7.826667,0.186349,52.852161,2.156667,0.051349,32.446301,0.017488,9.607223,0.228743,0.976111,2.200556,0.000000,0.000000,0.000000,8.519444,0.476111,4.530556,NA,3.997778,6.716111,
