block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,30.808889,55456,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.403889,70927,60.490211,63.840794,0.002105,0.010874,
0,vector1,NA,NA,37.666111,67799,40.352997,43.552052,0.002105,0.007717,
1,cube0,31.617777,56912,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.493889,60289,51.297131,50.909878,0.002105,0.010874,
1,vector1,NA,NA,33.465000,60237,34.224277,34.931438,0.002105,0.007717,
2,cube0,32.125000,57825,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,39.306110,70751,60.490211,63.840794,0.002105,0.010874,
2,vector1,NA,NA,37.656666,67782,40.352997,43.552052,0.002105,0.007717,
3,cube0,31.648333,56967,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.432777,60179,51.297131,50.909878,0.002105,0.010874,
3,vector1,NA,NA,33.412224,60142,34.224277,34.931438,0.002105,0.007717,
4,cube0,31.013889,55825,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,39.310555,70759,60.490211,63.840794,0.002105,0.010874,
4,vector1,NA,NA,37.676666,67818,40.352997,43.552052,0.002105,0.007717,
5,cube0,31.107779,55994,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.383335,60090,51.297131,50.909878,0.002105,0.010874,
5,vector1,NA,NA,33.377224,60079,34.224277,34.931438,0.002105,0.007717,
6,cube0,31.537222,56767,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,39.026669,70248,60.490211,63.840794,0.002105,0.010874,
6,vector1,NA,NA,37.426109,67367,40.352997,43.552052,0.002105,0.007717,
7,cube0,31.825556,57286,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.285557,59914,51.297131,50.909878,0.002105,0.010874,
7,vector1,NA,NA,33.305557,59950,34.224277,34.931438,0.002105,0.007717,
8,cube0,24.846111,44723,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,39.561111,71210,43.989819,48.939934,0.002105,0.010874,
8,vector1,NA,NA,37.779999,68004,29.352736,33.618145,0.002105,0.007717,
9,cube0,24.351110,43832,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.241112,59834,34.224277,34.931438,0.002105,0.010874,
9,vector1,NA,NA,33.286110,59915,22.842379,24.279146,0.002105,0.007717,
10,cube0,24.243334,43638,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.226112,59807,34.224277,34.931438,0.002105,0.010874,
10,vector1,NA,NA,33.246666,59844,22.842379,24.279146,0.002105,0.007717,
11,cube0,23.767778,42782,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,39.666111,71399,43.989819,48.939934,0.002105,0.010874,
11,vector1,NA,NA,37.827221,68089,29.352736,33.618145,0.002105,0.007717,
12,cube0,23.953888,43117,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.208889,59776,34.224277,34.931438,0.002105,0.010874,
12,vector1,NA,NA,33.229443,59813,22.842379,24.279146,0.002105,0.007717,
13,cube0,24.782223,44608,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.193890,59749,34.224277,34.931438,0.002105,0.010874,
13,vector1,NA,NA,33.224445,59804,22.842379,24.279146,0.002105,0.007717,
14,cube0,25.440556,45793,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.656113,71381,43.989819,48.939934,0.002105,0.010874,
14,vector1,NA,NA,37.824444,68084,29.352736,33.618145,0.002105,0.007717,
15,cube0,25.571667,46029,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,33.183334,59730,34.224277,34.931438,0.002105,0.010874,
15,vector1,NA,NA,33.185001,59733,22.842379,24.279146,0.002105,0.007717,
16,cube0,25.691111,46244,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,33.165554,59698,34.224277,34.931438,0.002105,0.010874,
16,vector1,NA,NA,33.189445,59741,22.842379,24.279146,0.002105,0.007717,
17,cube0,25.895555,46612,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,39.656113,71381,43.989819,48.939934,0.002105,0.010874,
17,vector1,NA,NA,37.817223,68071,29.352736,33.618145,0.002105,0.007717,
18,cube0,25.375000,45675,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,33.161110,59690,34.224277,34.931438,0.002105,0.010874,
18,vector1,NA,NA,33.150002,59670,22.842379,24.279146,0.002105,0.007717,
19,cube0,25.146111,45263,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,33.150002,59670,34.224277,34.931438,0.002105,0.010874,
19,vector1,NA,NA,33.137779,59648,22.842379,24.279146,0.002105,0.007717,
