block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,41.606110,74891,22.697634,11.774398,11.792130,22.715364,323,0.086111,13,0.176709,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.000000,1281.000000,664.000000,4.459999,4.000000,0.035566,0.000000,0.000000,1280.000000,10.843510,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.003334,90006,1.134882,10.847874,10.863389,1.154831,99,0.146174,7,0.019182,612.625000,65.125000,NA,NA,NA,NA,NA,NA,NA,NA,611.750000,4.929507,64.000000,0.607538,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.054443,90098,1.134882,10.847874,10.863389,1.154831,99,0.146918,7,0.019455,612.625000,65.125000,NA,NA,NA,NA,NA,NA,NA,NA,611.750000,4.929507,64.000000,0.607538,
1,cube0,41.537777,74768,22.697634,12.199978,12.217710,22.715364,323,0.086143,14,0.128784,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.621204,4.000000,0.035566,0.000000,0.000000,1280.000000,10.843510,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.714443,78686,1.276742,5.714306,5.729823,1.296691,57,0.067610,6,0.017704,323.125000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,322.250000,2.596704,72.000000,0.683481,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.766109,78779,1.276742,2.283063,2.298579,1.296691,21,0.028302,6,0.015304,129.625000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.037473,72.000000,0.683481,
2,cube0,41.728333,75111,22.697634,12.199978,12.217710,22.715364,323,0.086520,14,0.147379,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.621204,4.000000,0.035566,0.000000,0.000000,1280.000000,10.843510,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.233334,90420,1.702322,9.132251,9.147767,1.722272,81,0.112799,9,0.025524,515.875000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,515.000000,4.149891,96.000000,0.911308,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.277779,90500,1.702322,7.416629,7.432145,1.722272,63,0.086992,9,0.022432,419.125000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,418.250000,3.370276,96.000000,0.911308,
3,cube0,41.368889,74464,22.697634,12.199978,12.217710,22.715364,323,0.086111,14,0.159927,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.621204,4.000000,0.035566,0.000000,0.000000,1280.000000,10.843510,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.555000,78399,1.276742,7.429928,7.445445,1.296691,75,0.098375,6,0.018354,419.875000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,419.000000,3.376319,72.000000,0.683481,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.583332,78450,1.276742,5.714306,5.729823,1.296691,57,0.075744,6,0.018658,323.125000,73.125000,NA,NA,NA,NA,NA,NA,NA,NA,322.250000,2.596704,72.000000,0.683481,
4,cube0,41.564445,74816,22.697634,12.199978,12.217710,22.715364,323,0.086111,14,0.133648,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.000000,1281.000000,688.000000,4.621204,4.000000,0.035566,0.000000,0.000000,1280.000000,10.843510,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.092224,90166,1.702322,7.416629,7.432145,1.722272,63,0.096709,9,0.021593,419.125000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,418.250000,3.370276,96.000000,0.911308,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.121666,90219,1.702322,3.985385,4.000901,1.722272,27,0.050094,9,0.023354,225.625000,97.125000,NA,NA,NA,NA,NA,NA,NA,NA,224.750000,1.811045,96.000000,0.911308,
5,cube0,41.486668,74676,22.697634,11.774398,11.792130,22.715364,323,0.086111,13,0.130744,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.000000,1281.000000,664.000000,4.459999,4.000000,0.035566,0.000000,0.000000,1280.000000,10.843510,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.692780,78647,0.709301,9.145551,9.161066,0.729250,93,0.112568,4,0.008920,516.625000,41.125000,NA,NA,NA,NA,NA,NA,NA,NA,515.750000,4.155935,40.000000,0.379711,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.722221,78700,0.709301,9.145551,9.161066,0.729250,93,0.115147,4,0.011143,516.625000,41.125000,NA,NA,NA,NA,NA,NA,NA,NA,515.750000,4.155935,40.000000,0.379711,
6,cube0,41.826111,75287,22.697634,11.774398,11.792130,22.715364,323,0.086111,13,0.142621,1,0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.000000,1281.000000,664.000000,4.459999,4.000000,0.035566,0.000000,0.000000,1280.000000,10.843510,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.181110,90326,1.134882,6.558818,6.574335,1.154831,54,0.096751,7,0.016866,370.750000,65.125000,NA,NA,NA,NA,NA,NA,NA,NA,369.875000,2.980468,64.000000,0.607538,
