block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,41.606110,74891,5.951667,0.112296,4.563889,0.086111,9.365556,0.176709,0.001111,0.000021,3433.227539,10.263889,0.193658,118.931831,0.000000,12.266666,0.231447,0.427222,1.691111,10.162778,0.000000,0.000000,0.000000,0.122222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377778,11.504444,13.747778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.003334,90006,29.165001,0.550283,7.747222,0.146174,75.305733,1.016667,0.019182,60.034580,0.000000,25.551111,0.482096,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.145000,22.490000,NA,NA,NA,2.212778,1.035000,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.054443,90098,29.165001,0.550283,7.786667,0.146918,74.924263,1.031111,0.019455,59.193577,0.000000,26.561666,0.501164,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.170000,22.455555,NA,NA,NA,0.524444,1.080556,
1,cube0,41.537777,74768,6.001111,0.113229,4.565556,0.086143,6.825555,0.128784,0.001111,0.000021,3433.227539,9.256111,0.174644,131.880768,0.000000,13.116667,0.247484,0.420000,1.681111,7.478889,0.000000,0.000000,0.000000,0.134444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.161667,4.372222,10.941667,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.714443,78686,15.591666,0.294182,3.583333,0.067610,85.764153,0.938333,0.017704,73.177147,0.000000,16.047222,0.302778,1.629444,4.482222,0.001667,0.000000,0.000000,0.282222,0.143889,13.385000,NA,NA,NA,0.793333,12.808333,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.766109,78779,6.456111,0.121813,1.500000,0.028302,81.857048,0.811111,0.015304,84.654930,0.000000,14.452222,0.272683,1.380000,3.088889,0.001667,0.000000,0.000000,0.285556,0.177222,5.077778,NA,NA,NA,7.733333,16.467777,
2,cube0,41.728333,75111,5.999444,0.113197,4.585556,0.086520,7.811111,0.147379,0.001111,0.000021,3433.227539,9.746111,0.183889,125.250282,0.000000,15.209444,0.286971,0.436111,1.726667,9.285000,0.000000,0.000000,0.000000,0.154444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.132778,10.907222,6.712222,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.233334,90420,24.677778,0.465618,5.978333,0.112799,82.153709,1.352778,0.025524,67.677589,0.000000,21.966667,0.414465,1.837222,5.314445,0.005000,0.000000,0.000000,0.874444,0.172222,17.732222,NA,NA,NA,0.592778,6.918334,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.277779,90500,20.110001,0.379434,4.610556,0.086992,86.513275,1.188889,0.022432,77.006973,0.000000,18.873333,0.356101,1.711111,4.617222,0.005000,0.000000,0.000000,0.878333,0.195000,12.593333,NA,NA,NA,9.091111,7.249444,
3,cube0,41.368889,74464,5.975555,0.112746,4.563889,0.086111,8.476111,0.159927,0.001111,0.000021,3433.227539,9.987223,0.188438,122.226486,0.000000,13.682777,0.258166,0.422778,1.686667,8.827222,0.000000,0.000000,0.000000,0.109444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.221111,5.677222,13.457778,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.555000,78399,20.159445,0.380367,5.213889,0.098375,76.639435,0.972778,0.018354,70.586052,0.000000,21.332222,0.402495,1.762778,5.183333,0.005000,0.000000,0.000000,0.871667,0.160556,18.431667,NA,NA,NA,0.705556,6.834445,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.583332,78450,15.591666,0.294182,4.014444,0.075744,76.553940,0.988889,0.018658,69.436066,0.000000,17.535555,0.330860,1.638333,4.486111,0.005000,0.000000,0.000000,0.875000,0.171667,14.858334,NA,NA,NA,0.989444,11.792778,
4,cube0,41.564445,74816,5.975555,0.112746,4.563889,0.086111,7.083333,0.133648,0.001111,0.000021,3433.227539,9.297222,0.175419,131.297623,0.000000,14.872222,0.280608,0.443889,1.746111,8.153889,0.000000,0.000000,0.000000,0.148889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.700556,7.647222,4.176667,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.092224,90166,20.110001,0.379434,5.125556,0.096709,77.820694,1.144444,0.021593,79.997536,0.000000,13.631667,0.257201,1.713333,4.640000,0.001667,0.000000,0.000000,0.289444,0.150556,13.427222,NA,NA,NA,3.798333,13.272778,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.121666,90219,10.974444,0.207065,2.655000,0.050094,80.730057,1.237778,0.023354,73.965401,0.000000,12.896667,0.243333,1.462778,3.246667,0.001667,0.000000,0.000000,0.289444,0.164444,3.842778,NA,NA,NA,12.353889,14.348889,
5,cube0,41.486668,74676,5.988333,0.112987,4.563889,0.086111,6.929444,0.130744,0.001111,0.000021,3433.227539,9.821667,0.185314,124.286758,0.000000,15.925000,0.300472,0.421111,1.681111,8.894444,0.000000,0.000000,0.000000,0.123889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701111,11.070556,11.830000,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.692780,78647,24.646667,0.465031,5.966111,0.112568,82.441895,0.472778,0.008920,80.686897,0.000000,25.019444,0.472065,1.883333,5.872222,0.008333,0.000000,0.000000,1.460556,0.157778,22.293888,NA,NA,NA,2.208333,1.732778,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.722221,78700,24.646667,0.465031,6.102778,0.115147,80.595680,0.590556,0.011143,64.595062,0.000000,25.180555,0.475105,1.883889,5.872222,0.008333,0.000000,0.000000,1.460556,0.169444,22.297222,NA,NA,NA,2.086667,1.422778,
6,cube0,41.826111,75287,5.988333,0.112987,4.563889,0.086111,7.558889,0.142621,0.001111,0.000021,3433.227539,9.681111,0.182662,126.091225,0.000000,12.567778,0.237128,0.447222,1.755556,8.049444,0.000000,0.000000,0.000000,0.151111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.877222,3.755556,6.298333,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.181110,90326,17.745556,0.334822,5.127778,0.096751,68.790092,0.893889,0.016866,68.280472,0.000000,12.142777,0.229109,1.648333,4.299445,0.000000,0.000000,0.000000,0.000000,0.156667,11.564445,NA,NA,NA,0.616111,17.405556,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.222778,90401,6.319445,0.119235,1.507222,0.028438,80.990257,1.052222,0.019853,58.005951,0.000000,10.002222,0.188721,1.333333,2.557222,0.000000,0.000000,0.000000,0.000000,0.132778,0.265000,NA,NA,NA,11.719444,20.391666,
7,cube0,41.613335,74904,5.927778,0.111845,4.563889,0.086111,8.732223,0.164759,0.001111,0.000021,3433.227539,9.682222,0.182683,126.076744,0.000000,12.272778,0.231562,0.426111,1.696667,9.812778,0.000000,0.000000,0.000000,0.133333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.256111,10.876111,9.701667,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.744999,78741,22.443333,0.423459,5.267778,0.099392,84.613197,0.683333,0.012893,100.484703,0.000000,22.520555,0.424916,1.825000,5.543334,0.006667,0.000000,0.000000,1.171111,0.168333,19.860001,NA,NA,NA,0.510556,6.018889,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.752777,78755,20.159445,0.380367,4.743889,0.089507,84.232483,0.768889,0.014507,89.303604,0.000000,21.911112,0.413417,1.762222,5.194445,0.006667,0.000000,0.000000,1.171111,0.157222,17.294445,NA,NA,NA,2.494444,6.621111,
