block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,41.606110,74891,0.254948,0.176771,0.048711,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,50.003334,90006,0.076960,0.045954,0.008994,0.022013,0.000000,0.157589,0.281709,0.029371,
0,vector1,NA,NA,NA,NA,NA,NA,50.054443,90098,0.076960,0.045954,0.008994,0.022013,0.000000,0.158407,0.281635,0.029371,
1,cube0,41.537777,74768,0.218365,0.131373,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,43.714443,78686,0.045252,0.027558,0.004486,0.013208,0.000000,0.075084,0.116530,0.046614,
1,vector1,NA,NA,NA,NA,NA,NA,43.766109,78779,0.015524,0.009193,0.001929,0.004403,0.000000,0.031740,0.054371,0.024214,
2,cube0,41.728333,75111,0.246876,0.164843,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,50.233334,90420,0.062096,0.036771,0.007715,0.017610,0.000000,0.122254,0.195241,0.051530,
2,vector1,NA,NA,NA,NA,NA,NA,50.277779,90500,0.047233,0.027589,0.006436,0.013208,0.000000,0.094382,0.159015,0.029371,
3,cube0,41.368889,74464,0.244591,0.160356,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,43.555000,78399,0.060115,0.036740,0.005765,0.017610,0.000000,0.107872,0.200094,0.046488,
3,vector1,NA,NA,NA,NA,NA,NA,43.583332,78450,0.045252,0.027558,0.004486,0.013208,0.000000,0.083166,0.167201,0.024214,
4,cube0,41.564445,74816,0.233396,0.152505,0.048658,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,50.092224,90166,0.047233,0.027589,0.006436,0.013208,0.000000,0.104088,0.121551,0.051415,
4,vector1,NA,NA,NA,NA,NA,NA,50.121666,90219,0.017505,0.009224,0.003878,0.004403,0.000000,0.053459,0.053889,0.029245,
5,cube0,41.486668,74676,0.237495,0.158166,0.048711,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
