block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,14.107778,25394,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.495556,31492,0.211194,0.008889,0.000000,0.001333,0.000000,0.059611,41792,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.567223,28021,0.110222,0.000000,0.000000,0.002806,0.000000,0.107389,18048,
1,cube0,14.012222,25222,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.192223,27346,0.150778,0.016444,0.000000,0.002472,0.000000,0.073722,31488,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.781667,26607,0.110222,0.000000,0.000000,0.002806,0.000000,0.107389,18048,
2,cube0,14.002222,25204,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.409445,27737,0.150778,0.016444,0.000000,0.002472,0.000000,0.073722,31488,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.756667,26562,0.110222,0.000000,0.000000,0.002806,0.000000,0.107389,18048,
3,cube0,13.857778,24944,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.025000,27045,0.150778,0.016444,0.000000,0.002472,0.000000,0.073722,31488,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.687222,26437,0.110222,0.000000,0.000000,0.002806,0.000000,0.107389,18048,
4,cube0,13.530556,24355,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.417223,31351,0.211194,0.008889,0.000000,0.001333,0.000000,0.059611,41792,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.480556,27865,0.110222,0.000000,0.000000,0.002806,0.000000,0.107389,18048,
5,cube0,13.356667,24042,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.749444,26549,0.150778,0.016444,0.000000,0.002472,0.000000,0.073722,31488,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.682222,26428,0.110222,0.000000,0.000000,0.002806,0.000000,0.107389,18048,
6,cube0,13.803333,24846,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.694445,26450,0.150778,0.016444,0.000000,0.002472,0.000000,0.073722,31488,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.645000,26361,0.110222,0.000000,0.000000,0.002806,0.000000,0.107389,18048,
7,cube0,12.768333,22983,0.011889,0.011889,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.671667,26409,0.150444,0.016389,0.000000,0.002472,0.000000,0.073556,31488,
