block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,14.107778,25394,9.763948,6.845313,6.136167,3.024128,22,0.034194,14,0.158667,18,0.063500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.592922,34.000000,0.799335,0.000000,0.000000,32.000000,0.716770,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.495556,31492,1.178003,3.768439,4.266599,1.207307,12,0.121806,5,0.028500,91.000000,25.750000,NA,NA,NA,NA,NA,NA,NA,NA,80.375000,1.712460,25.125000,0.630623,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.567223,28021,0.046886,0.011721,0.480578,0.076189,2,0.131139,2,0.005583,10.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.005326,1.000000,0.025099,
1,cube0,14.012222,25222,9.763948,6.845313,6.136167,3.024128,22,0.034306,14,0.143111,18,0.140500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.592922,34.000000,0.799335,0.000000,0.000000,32.000000,0.716770,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.192223,27346,0.802918,0.767753,1.219028,0.832221,4,0.150056,4,0.019694,26.000000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.348884,17.125000,0.429827,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.781667,26607,0.046886,0.011721,0.451275,0.076189,2,0.040694,2,0.006306,9.625000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.005326,1.000000,0.025099,
2,cube0,14.002222,25204,9.763948,6.845313,6.136167,3.024128,22,0.034472,14,0.124028,18,0.101667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.592922,34.000000,0.799335,0.000000,0.000000,32.000000,0.716770,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.409445,27737,0.802918,0.767753,1.172143,0.832221,4,0.047333,4,0.020667,25.000000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.348884,17.125000,0.429827,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.756667,26562,0.046886,0.011721,0.433693,0.076189,2,0.021833,2,0.006806,9.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.005326,1.000000,0.025099,
3,cube0,13.857778,24944,9.763948,6.845313,6.136167,3.024128,22,0.034444,14,0.134556,18,0.162611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.592922,34.000000,0.799335,0.000000,0.000000,32.000000,0.716770,NA,NA,NA,NA,
