block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,14.107778,25394,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,17.495556,31492,11.135355,19.363796,0.004396,0.009524,
0,vector1,NA,NA,15.567223,28021,0.164100,6.212356,0.004396,0.002930,
1,cube0,14.012222,25222,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,15.192223,27346,4.688570,10.361741,0.004396,0.009524,
1,vector1,NA,NA,14.781667,26607,0.164100,6.212356,0.004396,0.002930,
2,cube0,14.002222,25204,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,15.409445,27737,4.688570,10.361741,0.004396,0.009524,
2,vector1,NA,NA,14.756667,26562,0.164100,6.212356,0.004396,0.002930,
3,cube0,13.857778,24944,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,15.025000,27045,4.688570,10.361741,0.004396,0.009524,
3,vector1,NA,NA,14.687222,26437,0.164100,6.212356,0.004396,0.002930,
4,cube0,13.530556,24355,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,17.417223,31351,11.135355,19.363796,0.004396,0.009524,
4,vector1,NA,NA,15.480556,27865,0.164100,6.212356,0.004396,0.002930,
5,cube0,13.356667,24042,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,14.749444,26549,4.688570,10.361741,0.004396,0.009524,
5,vector1,NA,NA,14.682222,26428,0.164100,6.212356,0.004396,0.002930,
6,cube0,13.803333,24846,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,14.694445,26450,4.688570,10.361741,0.004396,0.009524,
6,vector1,NA,NA,14.645000,26361,0.164100,6.212356,0.004396,0.002930,
7,cube0,12.768333,22983,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,14.671667,26409,4.688570,10.361741,0.004396,0.009524,
7,vector1,NA,NA,14.622222,26320,0.164100,6.212356,0.004396,0.002930,
8,cube0,4.207778,7574,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,14.633333,26340,0.164100,6.212356,0.004396,0.002930,
8,vector1,NA,NA,14.580556,26245,0.164100,6.212356,0.004396,0.002930,
9,cube0,5.628889,10132,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,14.611667,26301,0.164100,6.212356,0.004396,0.002930,
9,vector1,NA,NA,14.563334,26214,0.164100,6.212356,0.004396,0.002930,
10,cube0,5.757222,10363,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,14.620556,26317,0.164100,6.212356,0.004396,0.002930,
10,vector1,NA,NA,14.567778,26222,0.164100,6.212356,0.004396,0.002930,
11,cube0,5.821667,10479,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,14.659445,26387,0.164100,6.212356,0.004396,0.002930,
11,vector1,NA,NA,14.566112,26219,0.164100,6.212356,0.004396,0.002930,
12,cube0,6.613333,11904,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,14.572222,26230,0.164100,6.212356,0.004396,0.002930,
12,vector1,NA,NA,14.536667,26166,0.164100,6.212356,0.004396,0.002930,
13,cube0,5.967222,10741,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,14.542778,26177,0.164100,6.212356,0.004396,0.002930,
13,vector1,NA,NA,14.543333,26178,0.164100,6.212356,0.004396,0.002930,
14,cube0,6.304444,11348,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,14.572778,26231,0.164100,6.212356,0.004396,0.002930,
14,vector1,NA,NA,14.543333,26178,0.164100,6.212356,0.004396,0.002930,
15,cube0,6.954444,12518,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,14.528334,26151,0.164100,6.212356,0.004396,0.002930,
15,vector1,NA,NA,14.527223,26149,0.164100,6.212356,0.004396,0.002930,
16,cube0,6.936666,12486,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,14.531667,26157,0.164100,6.212356,0.004396,0.002930,
16,vector1,NA,NA,14.531667,26157,0.164100,6.212356,0.004396,0.002930,
17,cube0,6.659444,11987,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,14.523334,26142,0.164100,6.212356,0.004396,0.002930,
17,vector1,NA,NA,14.523334,26142,0.164100,6.212356,0.004396,0.002930,
18,cube0,6.817222,12271,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,14.496667,26094,0.164100,6.212356,0.004396,0.002930,
18,vector1,NA,NA,14.477222,26059,0.164100,6.212356,0.004396,0.002930,
19,cube0,6.618333,11913,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,14.505000,26109,0.164100,6.212356,0.004396,0.002930,
19,vector1,NA,NA,14.475000,26055,0.164100,6.212356,0.004396,0.002930,
