block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,57.413887,103345,47.553406,9.764750,9.562424,42.893257,246,0.193607,87,0.146839,18,0.020892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.698769,36.000000,0.239494,0.000000,0.000000,3200.000000,20.282549,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.548889,121588,0.973490,26.849747,26.967493,0.988416,134,0.278349,11,0.019906,2032.625000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.201102,73.375000,0.521140,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.291664,119325,0.653416,17.900936,18.017025,0.668341,90,0.204053,8,0.014781,1358.000000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.134571,49.250000,0.349794,
1,cube0,60.844444,109520,47.553406,10.826136,10.623810,42.893257,246,0.197238,89,0.147449,18,0.058146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.100809,36.000000,0.239494,0.000000,0.000000,3200.000000,20.282549,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.138885,122650,1.615297,26.849747,26.967493,1.630222,134,0.286174,17,0.035947,2032.625000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.201102,121.750000,0.864720,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.677223,120019,1.081287,17.900936,18.017025,1.096213,90,0.179358,12,0.022707,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.134571,81.500000,0.578847,
2,cube0,61.261112,110270,47.553406,10.826136,10.623810,42.893257,246,0.194984,89,0.150023,18,0.035031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.100809,36.000000,0.239494,0.000000,0.000000,3200.000000,20.282549,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.670555,123607,1.615297,26.849747,26.969151,1.630222,134,0.252895,17,0.038028,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.201102,121.750000,0.864720,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.055000,120699,1.081287,17.900936,18.015366,1.096213,90,0.184202,12,0.027731,1357.875000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.134571,81.500000,0.578847,
3,cube0,61.377777,110480,47.553406,10.826136,10.623810,42.893257,246,0.195211,89,0.154484,18,0.018764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.100809,36.000000,0.239494,0.000000,0.000000,3200.000000,20.282549,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.802223,123844,1.615297,26.849747,26.967493,1.630222,134,0.281980,17,0.034006,2032.625000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.201102,121.750000,0.864720,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.773888,120193,1.081287,17.900936,18.013708,1.096213,90,0.207684,12,0.024695,1357.750000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.134571,81.500000,0.578847,
4,cube0,61.323334,110382,47.553406,10.826136,10.623810,42.893257,246,0.193685,89,0.162606,18,0.053975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.100809,36.000000,0.239494,0.000000,0.000000,3200.000000,20.282549,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.539444,121571,1.615297,26.849747,26.969151,1.630222,134,0.282590,17,0.038279,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.201102,121.750000,0.864720,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.227776,119210,1.081287,17.900936,18.017025,1.096213,90,0.203146,12,0.025814,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.134571,81.500000,0.578847,
5,cube0,57.787777,104018,47.553406,9.764750,9.562424,42.893257,246,0.192668,87,0.144437,18,0.031901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.698769,36.000000,0.239494,0.000000,0.000000,3200.000000,20.282549,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.638332,112749,0.655074,25.576084,25.682222,0.670000,122,0.249820,8,0.014194,1935.750000,50.500000,NA,NA,NA,NA,NA,NA,NA,NA,1927.750000,11.622323,49.375000,0.350682,
