block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,31.181110,56126,513,1089,5,1656,5,1652,32.022472,0.301386,10.630081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.598888,71278,4,146,2151,4,2141,9,2.666667,99.698029,96.430977,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.048332,68487,3,98,1438,2,1449,0,2.970297,99.930771,96.655518,
1,cube0,30.763334,55374,514,1088,119,1539,118,1542,32.084892,7.142857,15.264228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.657223,60583,4,98,1757,1,1764,1,3.921569,99.943230,97.241379,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.661667,60591,3,66,1180,3,1181,0,4.347826,99.873093,97.163994,
2,cube0,32.303890,58147,514,1088,121,1535,124,1538,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.586666,71256,4,146,2157,1,2151,0,2.666667,99.976791,96.703300,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.007221,68413,3,98,1440,2,1448,0,2.970297,99.930794,96.656639,
3,cube0,31.798334,57237,514,1088,1,1648,4,1665,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.596668,60474,4,98,1766,1,1758,0,3.921569,99.971634,97.270470,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.596668,60474,3,66,1181,1,1184,1,4.347826,99.915504,97.208542,
4,cube0,31.246111,56243,513,1089,4,1660,1,1653,32.022472,0.150693,10.528456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.475555,71056,4,146,2165,1,2139,0,2.666667,99.976768,96.700340,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.947224,68305,3,98,1442,1,1451,0,2.970297,99.965446,96.694489,
5,cube0,31.176111,56117,514,1088,122,1533,123,1540,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.555557,60400,4,98,1774,1,1749,0,3.921569,99.971626,97.269722,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.543888,60379,3,66,1166,0,1202,1,4.347826,99.957787,97.251846,
6,cube0,31.496111,56693,514,1088,108,1554,105,1551,32.084892,6.419530,14.776423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.312222,70762,4,146,2167,1,2137,0,2.666667,99.976768,96.700340,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.658890,67786,3,98,1432,1,1456,0,2.970297,99.965385,96.688965,
7,cube0,31.536667,56766,514,1088,20,1635,17,1646,32.084892,1.115130,11.199187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.498333,60297,4,98,1764,1,1756,0,3.921569,99.971596,97.267456,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.448891,60208,3,66,1176,0,1189,1,4.347826,99.957733,97.248459,
8,cube0,25.335556,45604,1,1089,2,1144,3,1145,0.091743,0.217960,0.177305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.783333,71610,4,146,1745,1,1790,0,2.666667,99.971718,96.011940,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.013332,68424,3,98,1213,0,1161,1,2.970297,99.957893,96.001617,
9,cube0,25.183889,45331,2,1088,117,1030,128,1019,0.183486,10.680035,7.299054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.459446,60227,4,98,1179,0,1187,1,3.921569,99.957756,95.990280,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.410557,60139,3,66,799,3,788,2,4.347826,99.685928,95.725464,
10,cube0,25.416111,45749,2,1088,124,1024,121,1025,0.183486,10.680035,7.299054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.456665,60222,4,98,1177,1,1187,1,3.921569,99.915466,95.948135,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.395557,60112,3,66,800,1,791,0,4.347826,99.937187,95.966286,
11,cube0,24.932222,44878,2,1088,2,1145,3,1144,0.183486,0.217960,0.206856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.008335,72015,4,146,1771,1,1763,0,2.666667,99.971710,96.010857,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.179443,68723,3,98,1182,1,1192,2,2.970297,99.873787,95.924133,
12,cube0,25.238890,45430,1,1089,124,1024,121,1025,0.091743,10.680035,7.269504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.408890,60136,4,98,1172,0,1191,1,3.921569,99.957695,95.985405,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.379444,60083,3,66,806,1,787,0,4.347826,99.937263,95.971138,
13,cube0,25.320000,45576,2,1088,124,1019,121,1030,0.183486,10.680035,7.299054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.401669,60123,4,98,1193,1,1171,0,3.921569,99.957718,95.987030,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.369446,60065,3,66,784,0,809,1,4.347826,99.937263,95.971138,
14,cube0,24.884445,44792,2,1088,115,1031,130,1018,0.183486,10.680035,7.299054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.967224,71941,4,146,1781,0,1751,1,2.666667,99.971695,96.008690,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.200554,68761,3,98,1176,1,1197,0,2.970297,99.957878,96.000000,
15,cube0,24.435556,43984,2,1088,3,1145,2,1144,0.183486,0.217960,0.206856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.378887,60082,4,98,1179,1,1184,1,3.921569,99.915436,95.946495,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.355556,60040,3,66,798,2,793,0,4.347826,99.874451,95.908546,
16,cube0,25.546667,45984,1,1089,117,1027,128,1022,0.091743,10.680035,7.269504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.356110,60041,4,98,1158,0,1206,1,3.921569,99.957718,95.987030,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.338333,60009,3,66,819,1,773,0,4.347826,99.937225,95.968712,
17,cube0,24.799444,44639,2,1088,2,1145,3,1144,0.183486,0.217960,0.206856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.016109,72029,4,146,1783,0,1752,1,2.666667,99.971718,96.011940,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.137779,68648,3,98,1174,1,1199,0,2.970297,99.957878,96.000000,
18,cube0,25.756111,46361,2,1088,123,1025,122,1024,0.183486,10.680035,7.299054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.354443,60038,4,98,1175,0,1190,1,3.921569,99.957733,95.988655,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.332222,59998,3,66,803,1,788,0,4.347826,99.937187,95.966286,
19,cube0,25.306110,45551,2,1088,123,1026,122,1023,0.183486,10.680035,7.299054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.321110,59978,4,98,1180,0,1185,1,3.921569,99.957733,95.988655,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.317780,59972,3,66,797,1,795,0,4.347826,99.937225,95.968712,
