block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,10.948889,19708,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.958889,28726,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.969444,28745,
1,cube0,10.878889,19582,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.038333,19869,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.051111,19892,
2,cube0,10.830556,19495,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.013889,19825,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.014444,19826,
3,cube0,10.845000,19521,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.001667,19803,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.055555,19900,
4,cube0,10.859445,19547,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.816112,28469,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.852777,28535,
5,cube0,10.864445,19556,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.056666,19902,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.087222,19957,
6,cube0,10.855000,19539,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.046111,19883,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.077222,19939,
7,cube0,10.844444,19520,13.168055,6.584027,52.672218,6.584027,0.000000,13.168055,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.990556,19783,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.045000,19881,
