block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,42.662224,76792,0.260113,0.184156,0.047809,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,51.310555,92359,0.075535,0.045103,0.008827,0.021605,0.000000,0.156584,0.276543,0.028827,
0,vector1,NA,NA,NA,NA,NA,NA,51.333332,92400,0.075535,0.045103,0.008827,0.021605,0.000000,0.152994,0.275257,0.028827,
1,cube0,42.595554,76672,0.214938,0.130720,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,44.774445,80594,0.044414,0.027047,0.004403,0.012963,0.000000,0.082994,0.122377,0.045751,
1,vector1,NA,NA,NA,NA,NA,NA,44.786667,80616,0.015237,0.009023,0.001893,0.004321,0.000000,0.032305,0.054300,0.023765,
2,cube0,42.923889,77263,0.242397,0.162973,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,51.404999,92529,0.060947,0.036091,0.007572,0.017284,0.000000,0.126862,0.195041,0.050576,
2,vector1,NA,NA,NA,NA,NA,NA,51.436111,92585,0.046358,0.027078,0.006317,0.012963,0.000000,0.105802,0.165566,0.028827,
3,cube0,42.426109,76367,0.249023,0.174959,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,44.662777,80393,0.059002,0.036060,0.005658,0.017284,0.000000,0.129588,0.212191,0.045628,
3,vector1,NA,NA,NA,NA,NA,NA,44.670555,80407,0.044414,0.027047,0.004403,0.012963,0.000000,0.107294,0.183405,0.023765,
4,cube0,42.618332,76713,0.214866,0.130206,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,51.231667,92217,0.046358,0.027078,0.006317,0.012963,0.000000,0.104568,0.118056,0.050463,
4,vector1,NA,NA,NA,NA,NA,NA,51.237221,92227,0.017181,0.009053,0.003807,0.004321,0.000000,0.054280,0.052922,0.028704,
5,cube0,42.546112,76583,0.244352,0.164733,0.047809,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,44.686668,80436,0.073591,0.045072,0.006914,0.021605,0.000000,0.138302,0.279043,0.023776,
5,vector1,NA,NA,NA,NA,NA,NA,44.713333,80484,0.073591,0.045072,0.006914,0.021605,0.000000,0.140638,0.276430,0.023776,
6,cube0,42.892776,77207,0.233601,0.155401,0.047809,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,51.186668,92136,0.039064,0.022572,0.005689,0.010802,0.000000,0.082521,0.075730,0.028683,
6,vector1,NA,NA,NA,NA,NA,NA,51.197224,92155,0.002593,0.000041,0.002551,0.000000,0.000000,0.027798,0.001759,0.006759,
7,cube0,42.676666,76818,0.257006,0.180525,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,44.855000,80739,0.066296,0.040566,0.006286,0.019444,0.000000,0.113920,0.228879,0.045607,
7,vector1,NA,NA,NA,NA,NA,NA,44.851112,80732,0.059002,0.036060,0.005658,0.017284,0.000000,0.095669,0.207942,0.023858,
8,cube0,42.823334,77082,0.225895,0.145185,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,51.163334,92094,0.053652,0.031584,0.006944,0.015123,0.000000,0.120093,0.166708,0.050658,
8,vector1,NA,NA,NA,NA,NA,NA,51.166111,92099,0.031770,0.018066,0.005062,0.008642,0.000000,0.082788,0.110010,0.028735,
9,cube0,42.564445,76616,0.235916,0.151276,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,44.647778,80366,0.051708,0.031553,0.005031,0.015123,0.000000,0.101440,0.157623,0.045679,
9,vector1,NA,NA,NA,NA,NA,NA,44.651669,80373,0.029825,0.018035,0.003148,0.008642,0.000000,0.067747,0.110309,0.023786,
10,cube0,42.815556,77068,0.237840,0.158807,0.047757,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,51.193890,92149,0.068241,0.040597,0.008200,0.019444,0.000000,0.144702,0.239691,0.050658,
10,vector1,NA,NA,NA,NA,NA,NA,51.196667,92154,0.060947,0.036091,0.007572,0.017284,0.000000,0.127665,0.220844,0.028837,
11,cube0,42.574444,76634,0.225103,0.142634,0.047809,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,44.712223,80482,0.037119,0.022541,0.003776,0.010802,0.000000,0.071862,0.086235,0.023632,
11,vector1,NA,NA,NA,NA,NA,NA,44.702221,80464,0.000648,0.000010,0.000638,0.000000,0.000000,0.009568,0.001749,0.001790,
12,cube0,42.709999,76878,0.263395,0.188025,0.047809,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
