block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,21.686111,39035,1.802222,0.062146,1.718333,0.059253,5.824444,0.200843,0.662222,0.022835,48.963814,6.914444,0.238429,52.963177,0.000000,7.686666,0.265057,0.262222,0.912222,2.627222,0.000000,0.000000,0.212222,0.118333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.962778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.286112,45515,6.723333,0.231839,3.017778,0.104061,81.295822,0.600556,0.020709,6.550446,0.014436,4.921111,0.169693,0.534444,1.412778,0.000000,0.000000,0.000000,1.986667,1.054444,1.070556,NA,11.722777,3.593333,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.221111,45398,4.460556,0.153812,3.441111,0.118659,35.681957,0.392222,0.013525,6.686527,0.019469,5.394444,0.186015,0.359444,0.950556,0.000000,0.000000,0.000000,1.092222,1.890000,1.976667,NA,7.688889,6.267778,
1,cube0,22.912222,41242,1.802222,0.062146,1.728889,0.059617,5.623333,0.193908,2.050000,0.070690,15.817037,6.710000,0.231379,54.576889,0.000000,9.803333,0.338046,0.268333,0.935000,2.790000,0.000000,0.000000,0.205556,0.141667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.125000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.270000,45486,6.723333,0.231839,4.098889,0.141341,59.853470,0.554444,0.019119,7.955249,0.014130,5.545000,0.191207,0.540000,1.436111,0.000000,0.000000,0.000000,2.312222,1.308889,1.721667,NA,10.949445,2.604445,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.219999,45396,4.460556,0.153812,2.183889,0.075307,56.223358,0.428333,0.014770,6.401121,0.018410,6.919445,0.238602,0.370556,0.970556,0.000000,0.000000,0.000000,1.077778,3.347222,1.106111,NA,8.027778,5.026111,
2,cube0,23.517221,42331,1.802222,0.062146,1.720556,0.059330,5.714445,0.197050,1.464444,0.050498,22.141453,6.842222,0.235939,53.522221,0.000000,11.537778,0.397854,0.274444,0.956667,3.186111,0.000000,0.000000,0.205556,0.110556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.705000,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.226110,45407,6.723333,0.231839,3.268333,0.112701,75.063545,0.517778,0.017854,8.288370,0.013631,7.503889,0.258755,0.548333,1.455000,0.000000,0.000000,0.000000,2.670000,3.567222,1.070000,NA,8.141111,0.971111,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.176111,45317,4.460556,0.153812,2.156667,0.074368,56.933029,0.400556,0.013812,5.654588,0.018288,6.776667,0.233678,0.372222,0.993333,0.000000,0.000000,0.000000,1.008889,3.952222,1.033889,NA,8.071667,4.507778,
3,cube0,23.021667,41439,1.802222,0.062146,1.717222,0.059215,6.175000,0.212931,1.897778,0.065441,17.085735,7.317222,0.252318,50.047806,0.000000,12.569445,0.433429,0.278889,0.978889,3.268889,0.000000,0.000000,0.210000,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.461667,NA,NA,
