block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,21.686111,39035,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,25.286112,45515,36.632317,29.243456,0.003079,0.002052,
0,vector1,NA,NA,25.221111,45398,18.373627,16.797337,0.003079,0.002052,
1,cube0,22.912222,41242,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,25.270000,45486,36.632317,29.243456,0.003079,0.002052,
1,vector1,NA,NA,25.219999,45396,18.373627,16.797337,0.003079,0.002052,
2,cube0,23.517221,42331,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,25.226110,45407,36.632317,29.243456,0.003079,0.002052,
2,vector1,NA,NA,25.176111,45317,18.373627,16.797337,0.003079,0.002052,
3,cube0,23.021667,41439,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,25.198334,45357,36.632317,29.243456,0.003079,0.002052,
3,vector1,NA,NA,25.148333,45267,18.373627,16.797337,0.003079,0.002052,
4,cube0,23.938334,43089,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,25.170000,45306,36.632317,29.243456,0.003079,0.002052,
4,vector1,NA,NA,25.133333,45240,18.373627,16.797337,0.003079,0.002052,
5,cube0,22.197779,39956,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,25.129444,45233,36.632317,29.243456,0.003079,0.002052,
5,vector1,NA,NA,25.129999,45234,18.373627,16.797337,0.003079,0.002052,
6,cube0,21.868889,39364,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,25.093334,45168,36.632317,29.243456,0.003079,0.002052,
6,vector1,NA,NA,25.092777,45167,18.373627,16.797337,0.003079,0.002052,
7,cube0,22.401667,40323,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,25.078888,45142,36.632317,29.243456,0.003079,0.002052,
7,vector1,NA,NA,25.080000,45144,18.373627,16.797337,0.003079,0.002052,
8,cube0,21.682222,39028,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,25.037222,45067,36.632317,29.243456,0.003079,0.002052,
8,vector1,NA,NA,25.035555,45064,18.373627,16.797337,0.003079,0.002052,
9,cube0,21.478333,38661,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,25.011667,45021,36.632317,29.243456,0.003079,0.002052,
9,vector1,NA,NA,25.011667,45021,18.373627,16.797337,0.003079,0.002052,
10,cube0,20.869444,37565,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,25.009445,45017,36.632317,29.243456,0.003079,0.002052,
10,vector1,NA,NA,24.996666,44994,18.373627,16.797337,0.003079,0.002052,
11,cube0,21.688889,39040,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,24.996666,44994,36.632317,29.243456,0.003079,0.002052,
11,vector1,NA,NA,24.980556,44965,18.373627,16.797337,0.003079,0.002052,
12,cube0,21.598333,38877,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,24.992222,44986,36.632317,29.243456,0.003079,0.002052,
12,vector1,NA,NA,24.975000,44955,18.373627,16.797337,0.003079,0.002052,
13,cube0,22.369444,40265,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,25.004999,45009,36.632317,29.243456,0.003079,0.002052,
13,vector1,NA,NA,24.970556,44947,18.373627,16.797337,0.003079,0.002052,
14,cube0,22.415556,40348,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,24.988333,44979,36.632317,29.243456,0.003079,0.002052,
14,vector1,NA,NA,24.956112,44921,18.373627,16.797337,0.003079,0.002052,
15,cube0,22.360556,40249,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,24.968889,44944,36.632317,29.243456,0.003079,0.002052,
15,vector1,NA,NA,24.935556,44884,18.373627,16.797337,0.003079,0.002052,
16,cube0,24.041666,43275,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,24.964445,44936,36.632317,29.243456,0.003079,0.002052,
16,vector1,NA,NA,24.927221,44869,18.373627,16.797337,0.003079,0.002052,
17,cube0,24.054445,43298,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,24.946667,44904,36.632317,29.243456,0.003079,0.002052,
17,vector1,NA,NA,24.916666,44850,18.373627,16.797337,0.003079,0.002052,
18,cube0,24.053888,43297,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,24.955555,44920,36.632317,29.243456,0.003079,0.002052,
18,vector1,NA,NA,24.906111,44831,18.373627,16.797337,0.003079,0.002052,
19,cube0,24.786112,44615,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,24.942778,44897,36.632317,29.243456,0.003079,0.002052,
19,vector1,NA,NA,24.892221,44806,18.373627,16.797337,0.003079,0.002052,
