block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,21.686111,39035,1,833,3,705,2,708,0.119904,0.352609,0.266430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.286112,45515,7,6,1045,3,1029,4,53.846153,99.663620,99.379181,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.221111,45398,2,6,519,1,533,0,25.000000,99.905037,99.340248,
1,cube0,22.912222,41242,2,832,3,705,6,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.270000,45486,8,6,1046,1,1034,0,57.142857,99.951942,99.665871,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.219999,45396,4,5,521,0,530,2,44.444443,99.810066,99.340866,
2,cube0,23.517221,42331,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.226110,45407,7,6,1027,0,1053,1,53.846153,99.951942,99.665710,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.176111,45317,3,5,540,0,512,1,37.500000,99.905037,99.434494,
3,cube0,23.021667,41439,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.198334,45357,7,7,1030,1,1048,1,50.000000,99.903847,99.570198,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.148333,45267,4,5,536,0,516,1,44.444443,99.905037,99.435028,
4,cube0,23.938334,43089,1,833,4,704,5,705,0.119904,0.634697,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.170000,45306,8,6,1036,1,1044,0,57.142857,99.951942,99.665871,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.133333,45240,5,4,531,0,521,1,55.555557,99.905037,99.529190,
5,cube0,22.197779,39956,2,832,5,704,3,706,0.239808,0.564175,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.129444,45233,7,7,1044,0,1035,2,50.000000,99.903893,99.570404,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.129999,45234,3,5,522,1,530,0,37.500000,99.905037,99.434494,
6,cube0,21.868889,39364,2,832,4,704,5,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.093334,45168,6,7,1043,2,1036,0,46.153847,99.903893,99.570198,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.092777,45167,4,5,522,1,529,1,44.444443,99.810066,99.340866,
7,cube0,22.401667,40323,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.078888,45142,8,6,1036,1,1044,0,57.142857,99.951942,99.665871,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.080000,45144,3,5,529,1,523,0,37.500000,99.905037,99.434494,
8,cube0,21.682222,39028,1,833,5,704,3,706,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.037222,45067,9,6,1061,2,1018,0,60.000000,99.903893,99.618324,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.035555,45064,2,6,504,0,548,1,25.000000,99.905037,99.340248,
9,cube0,21.478333,38661,2,832,4,704,5,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.011667,45021,8,6,1037,1,1043,0,57.142857,99.951942,99.665871,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.011667,45021,5,4,530,0,522,1,55.555557,99.905037,99.529190,
10,cube0,20.869444,37565,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.009445,45017,6,7,1039,1,1040,1,46.153847,99.903893,99.570198,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.996666,44994,1,6,524,3,525,1,14.285714,99.620132,99.056602,
11,cube0,21.688889,39040,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.996666,44994,8,6,1051,1,1029,0,57.142857,99.951942,99.665871,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.980556,44965,4,5,514,1,538,0,44.444443,99.905037,99.435028,
12,cube0,21.598333,38877,1,833,3,706,5,704,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.992222,44986,8,6,1042,1,1037,1,57.142857,99.903893,99.618141,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.975000,44955,4,5,523,1,529,0,44.444443,99.905037,99.435028,
13,cube0,22.369444,40265,2,832,5,705,4,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.004999,45009,8,6,1029,1,1051,0,57.142857,99.951942,99.665871,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.970556,44947,2,6,536,0,515,2,25.000000,99.810066,99.245995,
14,cube0,22.415556,40348,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.988333,44979,8,6,1035,0,1045,1,57.142857,99.951942,99.665871,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.956112,44921,3,5,530,2,521,0,37.500000,99.810066,99.340248,
15,cube0,22.360556,40249,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.968889,44944,8,6,1040,0,1040,1,57.142857,99.951942,99.665871,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.935556,44884,3,5,527,0,525,1,37.500000,99.905037,99.434494,
16,cube0,24.041666,43275,1,833,3,706,5,704,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.964445,44936,7,7,1045,2,1034,0,50.000000,99.903893,99.570404,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.927221,44869,4,5,520,0,532,1,44.444443,99.905037,99.435028,
17,cube0,24.054445,43298,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.946667,44904,8,6,1055,0,1025,1,57.142857,99.951942,99.665871,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.916666,44850,4,5,511,1,540,1,44.444443,99.810066,99.340866,
18,cube0,24.053888,43297,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.955555,44920,8,6,1038,1,1042,0,57.142857,99.951942,99.665871,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.906111,44831,3,5,527,1,525,0,37.500000,99.905037,99.434494,
19,cube0,24.786112,44615,2,832,5,705,4,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.942778,44897,6,7,1042,0,1037,2,46.153847,99.903893,99.570198,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.892221,44806,4,5,524,0,528,1,44.444443,99.905037,99.435028,
