block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,15.643888,28159,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.296667,36534,0.183647,0.007729,0.000000,0.001159,0.000000,0.051836,41792,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.351667,33033,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
1,cube0,15.588889,28060,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.493889,31489,0.131111,0.014300,0.000000,0.002150,0.000000,0.064106,31488,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.465000,31437,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
2,cube0,16.084999,28953,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.640556,31753,0.131111,0.014300,0.000000,0.002150,0.000000,0.064106,31488,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.437778,31388,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
3,cube0,15.230556,27415,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.438334,31389,0.131111,0.014300,0.000000,0.002150,0.000000,0.064106,31488,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.399445,31319,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
4,cube0,15.820556,28477,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.040001,36072,0.183647,0.007729,0.000000,0.001159,0.000000,0.051836,41792,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.076666,32538,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
5,cube0,16.200001,29160,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.685556,31834,0.131111,0.014300,0.000000,0.002150,0.000000,0.064106,31488,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.367777,31262,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
6,cube0,15.366111,27659,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.351110,31232,0.131111,0.014300,0.000000,0.002150,0.000000,0.064106,31488,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.340000,31212,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
7,cube0,15.667222,28201,0.010338,0.010338,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.323889,31183,0.131111,0.014300,0.000000,0.002150,0.000000,0.064106,31488,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.301111,31142,0.095845,0.000000,0.000000,0.002440,0.000000,0.093382,18048,
8,cube0,6.491667,11685,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.286667,31116,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.288889,31120,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
9,cube0,6.540555,11773,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.251667,31053,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.268888,31084,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
10,cube0,6.833889,12301,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.236666,31026,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.264999,31077,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
11,cube0,6.911111,12440,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.230556,31015,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.248888,31048,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
12,cube0,6.492778,11687,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.212778,30983,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.245001,31041,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
13,cube0,6.837778,12308,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.211666,30981,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.236111,31025,0.095556,0.000000,0.000000,0.002415,0.000000,0.093116,18048,
14,cube0,6.475000,11655,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
