block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,30.406111,54731,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.042778,70277,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.460556,67429,
1,cube0,30.791111,55424,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.113888,59605,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.051666,59493,
2,cube0,31.155001,56079,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,38.815556,69868,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.141666,66855,
3,cube0,31.309999,56358,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.023888,59443,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.972778,59351,
4,cube0,30.436111,54785,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,38.866665,69960,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.171112,66908,
5,cube0,31.424444,56564,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.012222,59422,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.947777,59306,
6,cube0,31.557222,56803,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,38.725555,69706,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.124443,66824,
7,cube0,31.641666,56955,17.273756,8.636878,69.095024,8.636878,0.000000,17.273756,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.932777,59279,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.904446,59228,
8,cube0,24.764444,44576,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.393333,70908,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.580002,67644,
9,cube0,24.841110,44714,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.881668,59187,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.864445,59156,
10,cube0,24.763334,44574,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.863888,59155,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.841667,59115,
11,cube0,24.855556,44740,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.305557,70750,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.523335,67542,
12,cube0,24.936111,44885,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.845001,59121,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.826111,59087,
13,cube0,25.395555,45712,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.839443,59111,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.814999,59067,
14,cube0,25.273333,45492,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.410000,70938,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.638332,67749,
15,cube0,26.026112,46847,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.798332,59037,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.812222,59062,
16,cube0,25.622778,46121,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.799999,59040,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.801109,59042,
17,cube0,25.720556,46297,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.533333,71160,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.652779,67775,
18,cube0,25.652779,46175,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.771667,58989,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.772778,58991,
19,cube0,26.196667,47154,11.515837,5.757918,46.063347,5.757918,0.000000,11.515837,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,32.771111,58988,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,32.776112,58997,
