block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,30.406111,54731,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.042778,70277,0.547963,0.070066,0.000000,0.001653,0.000000,0.059762,335808,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.460556,67429,0.382751,0.048466,0.000000,0.001243,0.000000,0.044934,229888,
1,cube0,30.791111,55424,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.113888,59605,0.461733,0.076098,0.000000,0.001799,0.000000,0.044590,304896,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.051666,59493,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
2,cube0,31.155001,56079,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.815556,69868,0.547963,0.070066,0.000000,0.001653,0.000000,0.059762,335808,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.141666,66855,0.382751,0.048466,0.000000,0.001243,0.000000,0.044934,229888,
3,cube0,31.309999,56358,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.023888,59443,0.461733,0.076098,0.000000,0.001799,0.000000,0.044590,304896,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.972778,59351,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
4,cube0,30.436111,54785,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.866665,69960,0.547963,0.070066,0.000000,0.001653,0.000000,0.059762,335808,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.171112,66908,0.382751,0.048466,0.000000,0.001243,0.000000,0.044934,229888,
5,cube0,31.424444,56564,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.012222,59422,0.461733,0.076098,0.000000,0.001799,0.000000,0.044590,304896,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.947777,59306,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
6,cube0,31.557222,56803,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.725555,69706,0.547963,0.070066,0.000000,0.001653,0.000000,0.059762,335808,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.124443,66824,0.382751,0.048466,0.000000,0.001243,0.000000,0.044934,229888,
7,cube0,31.641666,56955,0.084683,0.084683,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.932777,59279,0.461733,0.076098,0.000000,0.001799,0.000000,0.044590,304896,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.904446,59228,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
8,cube0,24.764444,44576,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.393333,70908,0.421693,0.046376,0.000000,0.001190,0.000000,0.049180,240192,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.580002,67644,0.298571,0.032434,0.000000,0.000926,0.000000,0.037989,166144,
9,cube0,24.841110,44714,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.881668,59187,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.864445,59156,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
10,cube0,24.763334,44574,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.863888,59155,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.841667,59115,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
11,cube0,24.855556,44740,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.305557,70750,0.421693,0.046376,0.000000,0.001190,0.000000,0.049180,240192,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.523335,67542,0.298571,0.032434,0.000000,0.000926,0.000000,0.037989,166144,
12,cube0,24.936111,44885,0.056190,0.056190,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.845001,59121,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.826111,59087,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
13,cube0,25.395555,45712,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.839443,59111,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.814999,59067,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
14,cube0,25.273333,45492,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.410000,70938,0.421693,0.046376,0.000000,0.001190,0.000000,0.049180,240192,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.638332,67749,0.298571,0.032434,0.000000,0.000926,0.000000,0.037989,166144,
15,cube0,26.026112,46847,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.798332,59037,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.812222,59062,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
16,cube0,25.622778,46121,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.799999,59040,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.801109,59042,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
17,cube0,25.720556,46297,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.533333,71160,0.421693,0.046376,0.000000,0.001190,0.000000,0.049180,240192,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.652779,67775,0.298571,0.032434,0.000000,0.000926,0.000000,0.037989,166144,
18,cube0,25.652779,46175,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.771667,58989,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.772778,58991,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
19,cube0,26.196667,47154,0.056455,0.056455,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.771111,58988,0.325265,0.052937,0.000000,0.001349,0.000000,0.034934,209280,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.776112,58997,0.234286,0.037434,0.000000,0.001058,0.000000,0.028862,145536,
