block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,0.000000,8065151,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185920,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101984,
1,cube0,0.000000,8073484,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185920,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101984,
2,cube0,0.000000,8203872,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185920,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101984,
3,cube0,0.000000,8057913,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185920,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101984,
4,cube0,0.000000,7992214,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185920,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101984,
5,cube0,0.000000,8009544,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185920,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101984,
6,cube0,0.000000,8147083,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185920,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101984,
7,cube0,0.000000,8152460,0.000000,0.000000,0.000000,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
