block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,0.000000,8065151,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66299,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66246,
1,cube0,0.000000,8073484,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66215,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66124,
2,cube0,0.000000,8203872,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66134,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66130,
3,cube0,0.000000,8057913,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66033,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66094,
4,cube0,0.000000,7992214,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65984,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66025,
5,cube0,0.000000,8009544,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65937,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,66002,
6,cube0,0.000000,8147083,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65924,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65982,
7,cube0,0.000000,8152460,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65899,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65872,
8,cube0,0.000000,8111569,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65803,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65814,
9,cube0,0.000000,8046736,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65773,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65834,
10,cube0,0.000000,8042974,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65770,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65762,
11,cube0,0.000000,8051912,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65734,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65739,
12,cube0,0.000000,8070987,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65706,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65717,
13,cube0,0.000000,8172891,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65673,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65730,
14,cube0,0.000000,8280274,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65715,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65746,
15,cube0,0.000000,8232750,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65691,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65639,
16,cube0,0.000000,8231505,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65636,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65624,
17,cube0,0.000000,8248398,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65644,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65633,
18,cube0,0.000000,8298617,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65603,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65597,
19,cube0,0.000000,8209565,9.037601,4.518801,36.150406,6.025068,0.000000,9.037601,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65622,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,65623,
