block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,58.468334,105243,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.879997,122184,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.586113,119855,
1,cube0,60.751110,109352,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.465553,123238,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.923332,120462,
2,cube0,61.702221,111064,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.779442,123803,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.132774,120839,
3,cube0,60.863888,109555,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.242226,124636,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.175552,120916,
4,cube0,60.518333,108933,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.851112,122132,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.512779,119723,
5,cube0,58.150555,104671,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.927223,113269,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.927223,113269,
6,cube0,58.347778,105026,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.761108,121970,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.469444,119645,
7,cube0,61.384998,110493,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.177223,122719,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.670555,120007,
8,cube0,60.605000,109089,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.638336,123549,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.067223,120721,
9,cube0,60.802223,109444,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.050552,124291,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.895554,120412,
10,cube0,59.615002,107307,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.750000,121950,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.441109,119594,
11,cube0,57.637222,103747,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.775002,112995,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.802223,113044,
12,cube0,57.648888,103768,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.663330,121794,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.529999,119754,
13,cube0,60.125557,108226,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.051666,122493,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.645554,119962,
14,cube0,61.084446,109952,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.637222,123547,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.196114,120953,
15,cube0,60.446110,108803,42.138866,21.069433,168.555466,25.283321,0.000000,42.138866,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.062225,124312,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.940002,120492,
16,cube0,49.615002,89307,33.711094,16.855547,134.844376,20.226656,0.000000,33.711094,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.727222,112909,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.755554,112960,
17,cube0,49.259998,88668,33.711094,16.855547,134.844376,20.226656,0.000000,33.711094,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.923332,122262,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.512779,119723,
18,cube0,52.257778,94064,33.711094,16.855547,134.844376,20.226656,0.000000,33.711094,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.946663,124104,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.920555,120457,
19,cube0,49.325001,88785,33.711094,16.855547,134.844376,20.226656,0.000000,33.711094,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.714443,112886,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.686111,112835,
