block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,58.468334,105243,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,67.879997,122184,110.604652,86.743523,0.001235,0.006378,
0,vector1,NA,NA,66.586113,119855,73.756187,58.415001,0.001235,0.004527,
1,cube0,60.751110,109352,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,68.465553,123238,110.986534,89.275139,0.001235,0.011934,
1,vector1,NA,NA,66.923332,120462,74.012970,60.633881,0.001235,0.008230,
2,cube0,61.702221,111064,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,68.779442,123803,111.302582,89.907227,0.001235,0.011934,
2,vector1,NA,NA,67.132774,120839,74.223663,61.055267,0.001235,0.008230,
3,cube0,60.863888,109555,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,69.242226,124636,111.608742,90.539307,0.001235,0.011934,
3,vector1,NA,NA,67.175552,120916,74.217079,61.055267,0.001235,0.008230,
4,cube0,60.518333,108933,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,67.851112,122132,110.611237,88.511375,0.001235,0.011934,
4,vector1,NA,NA,66.512779,119723,73.752899,60.120312,0.001235,0.008230,
5,cube0,58.150555,104671,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,62.927223,113269,105.919998,80.636673,0.001235,0.006378,
5,vector1,NA,NA,62.927223,113269,70.628693,54.313049,0.001235,0.004527,
6,cube0,58.347778,105026,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,67.761108,121970,110.611237,86.753395,0.001235,0.006378,
6,vector1,NA,NA,66.469444,119645,73.759476,58.418301,0.001235,0.004527,
7,cube0,61.384998,110493,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,68.177223,122719,110.986534,89.275139,0.001235,0.011934,
7,vector1,NA,NA,66.670555,120007,74.012970,60.633881,0.001235,0.008230,
8,cube0,60.605000,109089,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,68.638336,123549,111.302582,89.907227,0.001235,0.011934,
8,vector1,NA,NA,67.067223,120721,74.223663,61.055267,0.001235,0.008230,
9,cube0,60.802223,109444,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,69.050552,124291,111.608742,90.539307,0.001235,0.011934,
9,vector1,NA,NA,66.895554,120412,74.217079,61.055267,0.001235,0.008230,
10,cube0,59.615002,107307,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,67.750000,121950,110.614525,88.524544,0.001235,0.011934,
10,vector1,NA,NA,66.441109,119594,73.752899,60.120312,0.001235,0.008230,
11,cube0,57.637222,103747,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,62.775002,112995,105.919998,80.636673,0.001235,0.006378,
11,vector1,NA,NA,62.802223,113044,70.628693,54.313049,0.001235,0.004527,
12,cube0,57.648888,103768,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,67.663330,121794,110.611237,86.759979,0.001235,0.006378,
12,vector1,NA,NA,66.529999,119754,73.762772,58.428177,0.001235,0.004527,
13,cube0,60.125557,108226,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,68.051666,122493,110.986534,89.275139,0.001235,0.011934,
13,vector1,NA,NA,66.645554,119962,74.012970,60.633881,0.001235,0.008230,
14,cube0,61.084446,109952,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,68.637222,123547,111.302582,89.907227,0.001235,0.011934,
14,vector1,NA,NA,67.196114,120953,74.223663,61.055267,0.001235,0.008230,
15,cube0,60.446110,108803,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,69.062225,124312,111.608742,90.539307,0.001235,0.011934,
15,vector1,NA,NA,66.940002,120492,74.217079,61.055267,0.001235,0.008230,
16,cube0,49.615002,89307,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,62.727222,112909,84.745216,64.874100,0.001235,0.006378,
16,vector1,NA,NA,62.755554,112960,56.512173,43.804672,0.001235,0.004527,
17,cube0,49.259998,88668,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,67.923332,122262,89.811752,71.748009,0.001235,0.006378,
17,vector1,NA,NA,66.512779,119723,59.896450,48.413609,0.001235,0.004527,
18,cube0,52.257778,94064,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,68.946663,124104,90.433960,74.776733,0.001235,0.011934,
18,vector1,NA,NA,66.920555,120457,60.100555,50.546890,0.001235,0.008230,
19,cube0,49.325001,88785,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,62.714443,112886,84.745216,64.874100,0.001235,0.006378,
19,vector1,NA,NA,62.686111,112835,56.512173,43.804672,0.001235,0.004527,
