block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,4310.250000,7758450,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,37.356667,67242,NA,NA,0.002151,0.001434,
0,vector1,NA,NA,37.299446,67139,NA,NA,0.002151,0.001434,
1,cube0,4312.821289,7763078,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,37.296112,67133,NA,NA,0.002151,0.001434,
1,vector1,NA,NA,37.287777,67118,NA,NA,0.002151,0.001434,
2,cube0,4384.187012,7891537,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,37.233334,67020,NA,NA,0.002151,0.001434,
2,vector1,NA,NA,37.268333,67083,NA,NA,0.002151,0.001434,
3,cube0,4321.647949,7778966,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,37.211666,66981,NA,NA,0.002151,0.001434,
3,vector1,NA,NA,37.238335,67029,NA,NA,0.002151,0.001434,
4,cube0,4266.204590,7679168,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,37.189999,66942,NA,NA,0.002151,0.001434,
4,vector1,NA,NA,37.221668,66999,NA,NA,0.002151,0.001434,
5,cube0,4279.472168,7703050,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,37.177223,66919,NA,NA,0.002151,0.001434,
5,vector1,NA,NA,37.202221,66964,NA,NA,0.002151,0.001434,
6,cube0,4345.722656,7822301,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,37.158333,66885,NA,NA,0.002151,0.001434,
6,vector1,NA,NA,37.145557,66862,NA,NA,0.002151,0.001434,
7,cube0,4349.767578,7829582,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,37.107224,66793,NA,NA,0.002151,0.001434,
7,vector1,NA,NA,37.116665,66810,NA,NA,0.002151,0.001434,
8,cube0,4327.309570,7789157,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,37.092224,66766,NA,NA,0.002151,0.001434,
8,vector1,NA,NA,37.116665,66810,NA,NA,0.002151,0.001434,
9,cube0,4293.663574,7728594,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,37.080555,66745,NA,NA,0.002151,0.001434,
9,vector1,NA,NA,37.067223,66721,NA,NA,0.002151,0.001434,
10,cube0,4300.295410,7740532,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,37.052223,66694,NA,NA,0.002151,0.001434,
10,vector1,NA,NA,37.054443,66698,NA,NA,0.002151,0.001434,
11,cube0,4304.929688,7748873,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,37.037777,66668,NA,NA,0.002151,0.001434,
11,vector1,NA,NA,37.043335,66678,NA,NA,0.002151,0.001434,
12,cube0,4316.572266,7769830,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,37.018890,66634,NA,NA,0.002151,0.001434,
12,vector1,NA,NA,37.051109,66692,NA,NA,0.002151,0.001434,
13,cube0,4360.037598,7848068,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,37.044998,66681,NA,NA,0.002151,0.001434,
13,vector1,NA,NA,37.058887,66706,NA,NA,0.002151,0.001434,
14,cube0,4437.275391,7987096,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,37.030556,66655,NA,NA,0.002151,0.001434,
14,vector1,NA,NA,37.002224,66604,NA,NA,0.002151,0.001434,
15,cube0,4401.741699,7923135,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,36.998890,66598,NA,NA,0.002151,0.001434,
15,vector1,NA,NA,36.991112,66584,NA,NA,0.002151,0.001434,
16,cube0,4405.940918,7930694,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,37.001667,66603,NA,NA,0.002151,0.001434,
16,vector1,NA,NA,36.997223,66595,NA,NA,0.002151,0.001434,
17,cube0,4412.104492,7941788,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,36.979443,66563,NA,NA,0.002151,0.001434,
17,vector1,NA,NA,36.977222,66559,NA,NA,0.002151,0.001434,
18,cube0,4426.256836,7967262,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,36.991112,66584,NA,NA,0.002151,0.001434,
18,vector1,NA,NA,36.990555,66583,NA,NA,0.002151,0.001434,
19,cube0,4400.807129,7921453,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,36.992222,66586,NA,NA,0.002151,0.001434,
19,vector1,NA,NA,36.992779,66587,NA,NA,0.002151,0.001434,
